season,team1_id,team1_score,team2_id,team2_score,numot,team1_seed,team2_seed,host_site,host_lat,host_long,team1_lat,team2_lat,team1_long,team2_long,team1_teamname,team2_teamname,team1_fg2pct,team2_fg2pct,team1_fg3pct,team2_fg3pct,team1_ftpct,team2_ftpct,team1_blockpct,team2_blockpct,team1_oppfg2pct,team2_oppfg2pct,team1_oppfg3pct,team2_oppfg3pct,team1_oppftpct,team2_oppftpct,team1_oppblockpct,team2_oppblockpct,team1_f3grate,team2_f3grate,team1_oppf3grate,team2_oppf3grate,team1_arate,team2_arate,team1_opparate,team2_opparate,team1_stlrate,team2_stlrate,team1_oppstlrate,team2_oppstlrate,team1_tempo,team2_tempo,team1_adjtempo,team2_adjtempo,team1_oe,team2_oe,team1_adjoe,team2_adjoe,team1_de,team2_de,team1_adjde,team2_adjde,team1_ap_preseason,team2_ap_preseason,team1_ap_final,team2_ap_final,team1_coaches_preseason,team2_coaches_preseason,team1_coaches_before_final,team2_coaches_before_final,team1_rpi_rating,team2_rpi_rating,team1_coach_id,team2_coach_id,team1_coach_name,team2_coach_name,team1_pt_school_ncaa,team2_pt_school_ncaa,team1_pt_overall_ncaa,team2_pt_overall_ncaa,team1_pt_school_s16,team2_pt_school_s16,team1_pt_overall_s16,team2_pt_overall_s16,team1_pt_school_ff,team2_pt_school_ff,team1_pt_overall_ff,team2_pt_overall_ff,team1_pt_career_school_wins,team2_pt_career_school_wins,team1_pt_career_school_losses,team2_pt_career_school_losses,team1_pt_career_overall_losses,team2_pt_career_overall_losses,team1_pt_team_season_wins,team2_pt_team_season_wins,team1_pt_team_season_losses,team2_pt_team_season_losses,team1_pt_coach_season_wins,team2_pt_coach_season_wins,team1_pt_coach_season_losses,team2_pt_coach_season_losses
2007,1314,74,1425,64,0,1,5,East Rutherford,40.8171,-74.085,35.912165,34.021058,-79.050969,-118.283858,North Carolina,Southern California,54.6067,50.4437,35.7737,39.5038,71.1702,71.5019,11.0045,10.7246,45.2975,43.6232,33.7317,30.9912,66.5635,70.3759,8.5955,7.0307,25.2415,26.3449,32.513,36.61,58.9722,49.8943,53.2225,50.0589,0.1101,0.0809,0.1012,0.0864,73.9268,,72.9832,,116.3077,,118.0858,,91.9683,,90.4833,,2,,4,23,2,,4,23,0.597,0.594,roy-williams-1,tim-floyd-1,Roy Williams,Tim Floyd,3,0,17,5,1,0,10,1,1,0,5,0,521,282,29,24,130,155,28,23,6,11,28,23,6,11
2007,1332,76,1424,72,0,3,7,San Antonio,29.41667,-98.5,44.044515,36.106994,-123.07398,-115.141153,Oregon,Nevada Las Vegas,49.6759,49.0829,39.019,35.9435,76.0745,71.4685,5.4054,14.4036,50.1826,46.9617,31.5864,34.2466,68.5185,70.4185,12.2366,6.8966,42.0929,36.3679,34.0241,33.0151,53.271,55.9536,50.1099,48.7662,0.102,0.1169,0.0848,0.0766,67.2739,,66.9999,,112.6453,,115.7993,,97.8219,,97.5042,,,,10,19,,,17,,0.595,0.604,ernie-kent-1,lon-kruger-1,Ernie Kent,Lon Kruger,3,0,4,9,1,0,1,2,0,0,0,1,280,380,119,33,199,266,26,28,7,6,26,28,7,6
2007,1326,92,1272,76,0,1,2,St. Louis,38.6272,-90.1978,39.998389,35.115864,-83.009001,-89.993508,Ohio St.,Memphis,53.5354,51.2011,36.1006,35.101,70.2635,62.1196,15.5,15.2602,44.5,42.4051,33.6134,31.3253,68.53,68.0328,6.9264,9.6088,36.4512,35.2157,37.3041,29.0065,56.6569,52.4414,54.0421,50.0637,0.1043,0.132,0.0761,0.0807,65.1462,70.7827,65.3922,69.4387,113.2083,112.5087,116.5324,112.6549,92.4443,88.0453,89.683,90.2784,7,14,1,5,4,14,2,9,0.605,0.584,thad-matta-1,john-calipari-1,Thad Matta,John Calipari,1,3,5,8,0,1,1,4,0,0,0,1,178,371,21,62,52,133,30,30,3,3,30,30,3,3
2007,1417,68,1242,55,0,2,1,San Jose,37.3382,-121.8863,34.068892,38.957351,-118.443901,-95.24587,UCLA,Kansas,52.473,52.8063,37.084,39.5548,66.7195,65.9679,8.2886,18.1818,45.7406,41.02,35.0806,31.8008,69.9816,67.0799,7.8825,6.9403,32.7792,26.0598,27.5709,36.6573,55.0931,58.8608,55.0649,52.6119,0.1133,0.131,0.0797,0.0977,64.4495,69.4864,64.2998,69.5965,111.1692,111.5648,113.0406,112.3509,93.7731,86.6246,91.944,87.4378,6,3,7,2,6,3,7,8,0.587,0.568,ben-howland-1,bill-self-1,Ben Howland,Bill Self,2,3,5,8,1,1,3,4,1,0,1,0,253,309,40,28,141,133,26,30,5,4,26,30,5,4
2007,1196,85,1332,77,0,1,3,San Antonio,29.41667,-98.5,29.638248,44.044515,-82.361195,-123.07398,Florida,Oregon,58.7234,49.6759,40.8528,39.019,69.239,76.0745,12.2707,5.4054,46.2998,50.1826,28.5319,31.5864,66.0407,68.5185,6.9504,12.2366,34.0197,42.0929,31.3504,34.0241,54.7556,53.271,45.7356,50.1099,0.0988,0.102,0.1066,0.0848,67.1577,67.2739,66.382,66.9999,117.7637,112.6453,118.3834,115.7993,91.5113,97.8219,92.6925,97.5042,1,,3,10,1,,1,17,0.611,0.569,billy-donovan-1,ernie-kent-1,Billy Donovan,Ernie Kent,8,3,8,4,3,1,3,1,2,0,2,0,290,280,103,119,123,199,29,26,5,7,29,26,5,7
2007,1207,96,1314,84,1,2,1,East Rutherford,40.8171,-74.085,38.908809,35.912165,-77.073463,-79.050969,Georgetown,North Carolina,57.7666,54.6067,37.0079,35.7737,70.9581,71.1702,15.6716,11.0045,43.2007,45.2975,30.3155,33.7317,71.0145,66.5635,7.1369,8.5955,34.7755,25.2415,37.6744,32.513,59.1549,58.9722,54.4474,53.2225,0.0866,0.1101,0.1128,0.1012,59.7152,73.9268,60.2223,72.9832,115.3203,116.3077,118.5962,118.0858,95.3494,91.9683,92.4556,90.4833,8,2,8,4,8,2,16,4,0.604,0.594,john-thompson-2,roy-williams-1,John Thompson,Roy Williams,1,3,3,17,1,1,1,10,0,1,0,5,136,521,29,29,71,130,26,28,6,6,26,28,6,6
2007,1196,76,1417,66,0,1,2,Atlanta,33.755,-84.39,29.638248,34.068892,-82.361195,-118.443901,Florida,UCLA,58.7234,52.473,40.8528,37.084,69.239,66.7195,12.2707,8.2886,46.2998,45.7406,28.5319,35.0806,66.0407,69.9816,6.9504,7.8825,34.0197,32.7792,31.3504,27.5709,54.7556,55.0931,45.7356,55.0649,0.0988,0.1133,0.1066,0.0797,67.1577,64.4495,66.382,64.2998,117.7637,111.1692,118.3834,113.0406,91.5113,93.7731,92.6925,91.944,1,6,3,7,1,6,1,7,0.597,0.596,billy-donovan-1,ben-howland-1,Billy Donovan,Ben Howland,8,2,8,5,3,1,3,3,2,1,2,1,290,253,103,40,123,141,29,26,5,5,29,26,5,5
2007,1326,67,1207,60,0,1,2,Atlanta,33.755,-84.39,39.998389,38.908809,-83.009001,-77.073463,Ohio St.,Georgetown,53.5354,57.7666,36.1006,37.0079,70.2635,70.9581,15.5,15.6716,44.5,43.2007,33.6134,30.3155,68.53,71.0145,6.9264,7.1369,36.4512,34.7755,37.3041,37.6744,56.6569,59.1549,54.0421,54.4474,0.1043,0.0866,0.0761,0.1128,65.1462,59.7152,65.3922,60.2223,113.2083,115.3203,116.5324,118.5962,92.4443,95.3494,89.683,92.4556,7,8,1,8,4,8,2,16,0.595,0.594,thad-matta-1,john-thompson-2,Thad Matta,John Thompson,1,1,5,3,0,1,1,1,0,0,0,0,178,136,21,29,52,71,30,26,3,6,30,26,3,6
2007,1196,84,1326,75,0,1,1,Atlanta,33.755,-84.39,29.638248,39.998389,-82.361195,-83.009001,Florida,Ohio St.,58.7234,53.5354,40.8528,36.1006,69.239,70.2635,12.2707,15.5,46.2998,44.5,28.5319,33.6134,66.0407,68.53,6.9504,6.9264,34.0197,36.4512,31.3504,37.3041,54.7556,56.6569,45.7356,54.0421,0.0988,0.1043,0.1066,0.0761,67.1577,65.1462,66.382,65.3922,117.7637,113.2083,118.3834,116.5324,91.5113,92.4443,92.6925,89.683,1,7,3,1,1,4,1,2,0.597,0.587,billy-donovan-1,thad-matta-1,Billy Donovan,Thad Matta,8,1,8,5,3,0,3,1,2,0,2,0,290,178,103,21,123,52,29,30,5,3,29,30,5,3
2008,1291,69,1164,60,0,16,16,Dayton,39.7594,-84.1917,39.680632,39.310786,-77.35222,-76.658547,Mount St. Mary's,Coppin St.,47.8699,41.9913,36.1062,31.9911,70.3343,71.237,10.1285,6.7019,46.712,49.1182,32.1799,34.9275,70.2216,65.9341,7.8234,11.1833,30.4418,24.3863,30.405,37.8289,53.163,45.3793,48.01,60.2757,0.1078,0.106,0.0894,0.1056,68.3434,63.7317,67.7882,63.9976,100.7011,90.7727,98.7698,93.3132,97.0542,102.3059,98.3215,104.2839,,,,,,,,,0.611,0.605,milan-brown-1,fang-mitchell-1,Milan Brown,Fang Mitchell,0,3,0,3,0,0,0,0,0,0,0,0,59,358,90,301,90,301,18,16,14,20,18,16,14,20
2008,1181,71,1125,70,0,2,15,Washington,38.8951,-77.0367,36.00159,36.133866,-78.94226,-86.794715,Duke,Belmont,51.6942,52.3179,37.7451,36.1433,69.7183,69.764,8.7615,4.8917,46.9697,51.8845,32.9389,34.6095,67.1827,70.3102,11.3475,10.123,39.1367,47.3081,25.037,34.3684,51.4523,62.3884,47.6136,52.921,0.1168,0.1157,0.0776,0.1045,74.2768,71.5111,73.2752,70.426,112.9839,109.7821,114.8889,107.4327,93.065,102.4382,90.8427,104.5431,13,,9,,11,,2,,0.597,0.604,mike-krzyzewski-1,rick-byrd-1,Mike Krzyzewski,Rick Byrd,23,2,23,2,17,0,17,0,10,0,10,0,802,151,207,119,266,119,27,25,5,8,27,25,5,8
2008,1242,85,1340,61,0,1,16,Omaha,41.25,-96,38.957351,45.511229,-95.24587,-122.683553,Kansas,Portland St.,55.3672,51.2563,39.697,40,70.696,67.1949,16.7407,9.2527,41.1852,49.6441,32.8162,35.7651,68.1885,71.9723,6.3402,6.1307,29.2943,41.2979,38.2998,33.3333,61.1014,61.1392,52.7076,55.2042,0.1299,0.101,0.0914,0.102,68.7223,66.9677,68.8982,68.2201,117.8681,109.3196,120.8601,106.8994,89.5929,101.0322,89.7916,102.2469,4,,4,,4,,3,,0.489,0.595,bill-self-1,ken-bone-1,Bill Self,Ken Bone,4,0,9,0,2,0,5,0,0,0,0,0,343,54,32,38,137,38,31,23,3,9,31,23,3,9
2008,1243,80,1425,67,0,11,6,Omaha,41.25,-96,39.188616,34.021058,-96.581077,-118.283858,Kansas St.,Southern California,50.2212,51.5397,32.0373,38.6555,69.344,68.5325,8.9444,11.4715,44.8832,44.0665,37.2378,30.7004,65.4676,68.5185,8.3333,7.2934,32.1661,27.8363,31.5499,34.677,55.3551,49.878,56.2338,48.3617,0.1041,0.0857,0.0972,0.1067,72.3706,,71.7896,,108.0988,,112.1989,,94.8655,,95.2977,,25,18,,,,18,22,,0.593,0.611,frank-martin-1,tim-floyd-1,Frank Martin,Tim Floyd,0,1,0,6,0,1,0,2,0,0,0,0,20,305,11,36,11,167,20,21,11,11,20,21,11,11
2008,1266,74,1246,66,0,6,11,Anaheim,33.8361,-117.8897,43.038765,38.028081,-87.928122,-84.510698,Marquette,Kentucky,48.9948,51.5377,35.8297,36.9168,70.5263,73.2919,10.23,13.1975,46.709,42.9584,30.3509,32.807,67.8667,70.8101,9.0841,10.8108,33.6462,31.4815,31.1305,33.5491,56.4302,53.7415,54.7244,51.1905,0.1325,0.0999,0.0886,0.0907,69.1227,65.7465,68.5795,63.9357,109.1781,103.1138,110.7711,104.4642,92.7853,97.9122,92.0123,96.6622,11,20,25,,12,22,25,,0.591,0.448,tom-crean-1,billy-gillispie-1,Tom Crean,Billy Gillispie,4,0,4,3,1,0,1,1,1,0,1,0,189,118,95,12,95,70,24,18,9,12,24,18,9,12
2008,1277,72,1396,61,0,5,12,Denver,39.7392,-104.9903,42.72476,39.980943,-84.473639,-75.158267,Michigan St.,Temple,51.574,53.3394,36.9835,36.8932,73.6762,73.9535,12.2482,12.2415,45.5278,46.4847,31.1902,35.7043,67.0229,72.3856,9.779,7.13,24.4815,39.4204,37.069,37.2274,66.491,59.5099,56.116,57.0905,0.0899,0.0948,0.0921,0.0872,64.3034,65.5396,65.0287,65.1239,110.345,109.0386,112.5868,111.1769,96.4841,102.7907,94.3137,99.2711,8,,18,,8,,9,,0.555,0.533,tom-izzo-1,fran-dunphy-1,Tom Izzo,Fran Dunphy,10,0,10,9,6,0,6,0,4,0,4,0,303,343,129,30,129,193,25,21,8,12,25,21,8,12
2008,1323,68,1206,50,0,5,12,Denver,39.7392,-104.9903,41.616717,38.83088,-86.289848,-77.30794,Notre Dame,George Mason,47.8326,52.3129,40.4727,34.8048,73.6536,70.297,8.8152,8.7027,44.7814,46.4142,33.6634,33.1707,64.5492,71.7131,9.2676,7.4853,33.598,33.1271,33.2706,33.1358,66.5208,53.8089,57.0447,51.1538,0.0874,0.0873,0.09,0.091,71.4048,62.958,71.1753,63.1912,112.8615,109.9854,114.8331,109.2887,98.1674,97.9448,97.8196,100.0801,,,15,,,,18,,0.578,0.527,mike-brey-1,jim-larranaga-1,Mike Brey,Jim Larranaga,4,3,6,3,1,1,1,1,0,1,0,1,265,376,85,130,137,275,24,23,7,10,24,23,7,10
2008,1338,82,1331,63,0,4,13,Denver,39.7392,-104.9903,40.444502,36.050705,-79.954692,-95.954215,Pittsburgh,Oral Roberts,50.8242,47.1354,33.752,36.833,66.5344,66.7614,9.1592,9.4647,46.7718,42.6687,33.429,33.6756,69.3632,75.4286,8.0357,7.0313,30.4348,33.5257,34.3519,27.4212,57.2775,55.7464,52.9206,45.9384,0.0989,0.0944,0.0728,0.0839,65.5928,64.9194,65.2951,65.2326,111.2773,105.2249,114.1934,102.7894,99.2473,94.2018,97.5201,93.2054,22,,17,,20,,24,,0.582,0.569,jamie-dixon-1,scott-sutton-1,Jamie Dixon,Scott Sutton,4,2,4,2,2,0,2,0,0,0,0,0,131,168,39,110,39,110,26,24,9,8,26,24,9,8
2008,1345,90,1124,79,0,6,11,Washington,38.8951,-77.0367,40.428206,31.545956,-86.914435,-97.119359,Purdue,Baylor,44.9718,49.7119,37.5951,37.1795,71.2057,74.1279,12.5545,10.1604,47.6024,46.4477,34.8485,35.0626,67.0407,70.5563,8.93,9.8765,34.5789,36.6197,31.5224,29.9251,55.9553,42.659,55.2055,46.6418,0.1242,0.1014,0.0863,0.0718,65.843,70.9316,67.9233,71.7967,104.0596,110.2323,108.4965,113.9904,91.956,101.5661,91.4457,99.946,,,20,,,,23,,0.573,0.549,matt-painter-1,scott-drew-1,Matt Painter,Scott Drew,1,0,2,0,0,0,0,0,0,0,0,0,80,77,39,79,44,90,24,21,8,10,24,21,8,10
2008,1390,77,1165,53,0,3,14,Anaheim,33.8361,-117.8897,37.431746,42.445291,-122.182212,-76.48269,Stanford,Cornell,47.9508,52.637,36.5809,40.2256,69.434,76.087,12.9167,7.3964,42.0833,46.2525,33.3333,36.5759,66.4134,69.7543,6.1475,7.8594,27.0916,35.4903,28.2511,33.6387,58.2686,53.8036,45.4088,55.0989,0.0676,0.0868,0.0903,0.0932,64.0487,68.8821,64.9821,69.01,109.1301,111.052,111.6589,109.9731,93.4836,99.2797,90.5657,104.7877,23,,10,,21,,7,,0.585,0.554,trent-johnson-1,steve-donahue-1,Trent Johnson,Steve Donahue,2,0,3,0,0,0,1,0,0,0,0,0,157,96,47,122,121,122,26,22,7,5,26,22,7,5
2008,1401,67,1140,62,0,9,8,Anaheim,33.8361,-117.8897,30.596291,40.250851,-96.306732,-111.649281,Texas A&M,Brigham Young,51.0943,51.5353,35.9292,37.3037,63.3714,65.536,10.2471,9.3969,42.3692,42.7069,33.758,30.0493,66.108,70.6815,10.1132,5.9751,29.8942,38.8014,31.3373,29.9263,53.5227,64.7903,48.9308,46.0859,0.0679,0.0847,0.084,0.0974,64.8639,,63.8178,,107.6941,,109.0287,,93.9825,,92.4734,,16,,,,15,,16,,0.557,0.547,mark-turgeon-1,dave-rose-1,Mark Turgeon,Dave Rose,0,1,1,1,0,0,1,0,0,0,0,0,177,72,10,25,129,25,24,27,10,7,24,27,10,7
2008,1417,70,1290,29,0,1,16,Anaheim,33.8361,-117.8897,34.068892,33.514142,-118.443901,-90.341274,UCLA,Mississippi Valley St.,52.2193,40.7317,34.7009,34.2365,73.6375,66.9196,10.8564,7.5421,45.381,50.9317,32.9181,31.5992,68.4512,65.7331,6.7885,9.6748,27.6334,24.8166,27.4817,31.531,54.4367,52.0313,50.4662,51.2195,0.1123,0.0879,0.0763,0.0958,64.9982,65.1411,65.5595,64.6988,113.7163,92.818,116.1109,92.2821,91.7343,100.9277,89.3351,104.2745,2,,3,,2,,6,,0.585,0.553,ben-howland-1,james-green-1,Ben Howland,James Green,3,0,6,0,2,0,4,0,2,0,2,0,288,167,44,50,145,161,31,17,3,15,31,17,3,15
2008,1424,71,1245,58,0,8,9,Omaha,41.25,-96,36.106994,41.146856,-115.141153,-81.342253,Nevada Las Vegas,Kent St.,47.5945,50.6359,33.2021,36.5942,74.8428,71.4094,8.4833,10.8766,47.0437,45.6981,30.3254,32.047,66.8885,67.341,8.2474,10.0159,39.5639,30.4972,36.6793,32.6039,60.347,57.8069,53.4483,54.5093,0.1176,0.1309,0.0723,0.1091,,65.0486,,66.1204,,106.1494,,106.7225,,94.1711,,93.374,,,,,,,,,0.558,0.555,lon-kruger-1,jim-christian-1,Lon Kruger,Jim Christian,1,1,10,1,1,0,3,0,0,0,1,0,408,137,41,58,274,58,26,28,7,6,26,28,7,6
2008,1450,71,1457,40,0,4,13,Denver,39.7392,-104.9903,46.730448,34.93851,-117.158168,-81.028663,Washington St.,Winthrop,52.9049,46.6953,36.7698,37.1795,72.7685,59.3443,8.7031,11.7021,45.3072,46.5957,33.1551,31.1404,72.0081,69.5971,8.0106,7.1245,33.8766,31.9112,32.3716,42.1182,59.0184,54.4846,49.7908,60.2151,0.104,0.1286,0.0725,0.0967,59.1482,63.6886,59.6831,63.1385,112.2148,101.7613,114.0761,97.4605,94.9592,92.325,93.5267,91.6691,10,,21,,10,,20,,0.594,0.544,tony-bennett-1,randy-peele-1,Tony Bennett,Randy Peele,1,0,1,1,0,0,0,0,0,0,0,0,50,68,16,11,16,80,24,22,8,11,24,22,8,11
2008,1452,75,1112,65,0,7,10,Washington,38.8951,-77.0367,39.63468,32.232071,-79.953926,-110.950769,West Virginia,Arizona,50.0719,51.2489,35.9551,39.5985,68.6606,74.3849,14.1738,8.8323,45.1057,47.5299,35.9606,34.542,65.508,70.4947,6.7626,7.4935,33.8725,32.0655,32.2906,28.172,58.1933,61.9458,51.5723,52.8186,0.1032,0.0849,0.0812,0.0775,66.3198,64.6655,65.4761,65.0121,110.9767,109.4196,110.1034,114.3542,95.0148,102.2513,94.6948,97.0594,,17,,,,17,,,0.575,0.573,bob-huggins-1,kevin-oneill-1,Bob Huggins,Kevin O'Neill,0,0,15,2,0,0,4,1,0,0,1,0,542,171,10,14,196,179,24,19,10,14,24,19,10,14
2008,1458,71,1168,56,0,3,14,Omaha,41.25,-96,43.073858,33.883627,-89.405356,-117.885349,Wisconsin,Cal St. Fullerton,49.3333,52.2656,35.5705,38.3754,70.5489,70.2326,9.4862,3.6095,41.6601,51.1895,31.2704,37.0492,68.3438,67.3877,7.8431,6.5625,31.8546,35.8074,32.677,33.3516,53.8644,51.4316,50.0695,56.7059,0.098,0.1216,0.0994,0.0842,62.0936,72.6047,62.7376,73.1929,108.686,113.4321,112.3212,111.1196,86.6427,100.2556,87.3677,103.7128,,,6,,,,14,,0.577,0.449,bo-ryan-1,bob-burton-1,Bo Ryan,Bob Burton,6,0,6,0,2,0,2,0,0,0,0,0,201,92,59,59,86,59,29,24,4,8,29,24,4,8
2008,1462,73,1208,61,0,3,14,Washington,38.8951,-77.0367,39.149291,33.943487,-84.477648,-83.373847,Xavier,Georgia,52.2782,46.9372,39.0582,33.1675,74.8804,67.5987,9.6749,9.2623,45.2012,49.0984,33.558,30.8511,67.7116,64.8177,11.1111,9.8775,36.594,31.5872,36.4798,35.0373,60.2564,47.1095,58.8235,52.2444,0.0853,0.0971,0.1002,0.1002,65.2053,66.7566,65.3226,65.8772,115.1371,101.2043,113.1885,102.1974,95.6813,99.7834,94.1568,96.2386,,,12,,,,13,,0.57,0.577,sean-miller-1,dennis-felton-1,Sean Miller,Dennis Felton,2,0,2,3,0,0,0,0,0,0,0,0,90,175,38,79,38,133,27,17,6,16,27,17,6,16
2008,1116,86,1231,72,0,9,8,Raleigh,35.7806,-78.6389,36.06153,39.166383,-94.178214,-86.526904,Arkansas,Indiana,52.2956,52.3285,34.1021,34.9131,67.81,75.9211,14.1517,10.3306,47.6153,45.0413,33.2849,34.2302,69.7143,65.0086,9.8996,7.9594,30.3348,34.8953,34.9771,35.604,53.953,51.9666,52.864,56.0724,0.0985,0.1042,0.0968,0.0899,69.2159,67.0891,68.3987,68.1095,106.2066,110.4868,107.9489,111.8118,96.6896,95.5135,95.5965,95.041,19,9,,,19,9,,12,0.587,0.522,john-pelphrey-1,dan-dakich-1,John Pelphrey,Dan Dakich,0,0,1,0,0,0,0,0,0,0,0,0,102,159,11,3,78,143,22,25,11,7,22,3,11,3
2008,1139,81,1375,61,0,7,10,Birmingham,33.525,-86.813,39.840662,30.695081,-86.171791,-88.18189,Butler,South Alabama,51.3483,53.255,38.0215,36.7673,73.7008,70.3125,7.2049,8.6081,48.1771,47.2527,31.8352,33.5366,66.4845,66.9742,9.3258,8.2278,48.5252,33.7328,31.6726,37.5286,57.3454,60.804,45.3793,56.3859,0.1066,0.0906,0.0777,0.1055,59.9734,66.8629,60.949,66.535,112.8232,112.7932,113.3087,110.8569,95.1339,97.2145,95.7745,99.7824,,,11,,,,10,,0.59,0.561,brad-stevens-1,ronnie-arrow-1,Brad Stevens,Ronnie Arrow,0,2,0,3,0,0,0,0,0,0,0,0,29,235,3,99,3,148,29,26,3,6,29,26,3,6
2008,1172,82,1211,76,0,10,7,Raleigh,35.7806,-78.6389,35.500006,47.668144,-80.845236,-117.403062,Davidson,Gonzaga,53.0055,53.6313,37.1671,37.4787,72.5632,71.2329,8.5993,13.0288,46.9858,43.7394,35.4745,32.6149,63.4615,64.7841,6.8696,8.9385,39.2027,31.9022,37.7827,37.0607,59.1278,53.5874,51.6171,50.9409,0.1061,0.1108,0.0807,0.1007,68.3754,67.9448,68.2715,68.0301,113.3089,110.7314,112.6761,112.3988,92.4093,91.8518,92.4836,95.5913,,14,23,24,,14,,,0.574,0.534,bob-mckillop-1,mark-few-1,Bob McKillop,Mark Few,4,8,4,8,0,3,0,3,0,0,0,0,337,236,224,59,224,59,26,25,6,7,26,25,6,7
2008,1207,66,1420,47,0,2,15,Raleigh,35.7806,-78.6389,38.908809,39.256686,-77.073463,-76.711607,Georgetown,MD Baltimore County,56.292,48.4388,38.3738,38.2736,65.2101,72.7127,13.7638,9.1064,40.5268,48.766,29.86,35.1515,67.9878,72.3282,8.4534,8.6469,40.2411,32.9576,35.3297,35.9673,61.7544,57.1429,53.3632,52.9193,0.1086,0.0924,0.1105,0.0728,62.1963,,62.2469,,111.1919,,112.5181,,92.5874,,90.4236,,5,,8,,5,,8,,0.581,0.521,john-thompson-2,randy-monroe-1,John Thompson,Randy Monroe,2,0,4,0,2,0,2,0,1,0,1,0,167,57,35,64,77,64,27,24,5,8,27,24,5,8
2008,1257,79,1129,61,0,3,14,Birmingham,33.525,-86.813,38.215752,43.604403,-85.758843,-116.205789,Louisville,Boise St.,53.528,56.2397,34.9614,39.1691,64.7139,66.2234,13.5632,5.5394,43.1418,49.1254,30.4473,35.2308,68.2635,70.5449,7.6237,8.2923,38.6872,35.6237,34.6847,32.1464,58.1545,60.4847,57.1059,49.6124,0.1192,0.0821,0.0866,0.0854,66.9964,72.3557,67.2716,72.4141,106.4896,109.9851,109.7418,106.6432,90.9409,102.7667,89.0068,103.3789,6,,13,,6,,,,0.567,0.575,rick-pitino-1,greg-graham-2,Rick Pitino,Greg Graham,4,0,12,0,1,0,7,0,1,0,5,0,518,108,66,81,190,81,24,25,8,8,24,25,8,8
2008,1272,87,1426,63,0,1,16,Little Rock,34.7361,-92.3311,35.115864,32.728437,-89.993508,-97.115087,Memphis,Texas Arlington,52.9597,52.4771,34.9133,34.6232,61.3522,67.1254,14.9877,7.0423,42.6904,46.5795,30.1829,32.4286,68,66.9207,8.2494,7.7064,35.2629,31.0563,28.7215,41.3223,55.7305,52.2911,49.1601,56.8116,0.1198,0.0876,0.0825,0.1083,70.4858,,69.7446,,112.8163,,111.949,,85.7181,,85.856,,3,,2,,3,,1,,0.591,0.565,john-calipari-1,scott-cross-1,John Calipari,Scott Cross,4,0,9,0,2,0,5,0,0,0,1,0,407,34,64,28,135,28,33,21,1,11,33,21,1,11
2008,1274,78,1388,64,0,7,10,Little Rock,34.7361,-92.3311,25.720406,29.451793,-80.27645,-98.564307,Miami FL,St. Mary's,45.7447,51.6245,37.9019,35.9352,75.3351,65.8606,11.8348,11.7558,43.6855,44.2351,35.6375,30.5195,66.7651,69.3841,10.3343,10.4693,30.9911,37.9966,34.0838,25.8245,50.9685,54.902,49.3606,38.0495,0.0834,0.1011,0.0927,0.0773,68.0611,,66.9759,,107.3847,,110.3429,,98.9592,,97.6792,,,,,,,,,21,0.587,0.57,frank-haith-1,randy-bennett-1,Frank Haith,Randy Bennett,0,1,0,1,0,0,0,0,0,0,0,0,68,127,59,89,59,89,22,25,10,6,22,25,10,6
2008,1280,76,1332,69,0,8,9,Little Rock,34.7361,-92.3311,33.425002,44.044515,-88.879658,-123.07398,Mississippi St.,Oregon,53.3224,53.7604,33.4282,39.2405,64.6195,69.3598,19.2225,6.6998,39.7408,50.3722,31.8182,33.3839,68.4474,69.0031,9.434,10.0279,36.5765,39.7651,35.0023,35.2784,50.6215,55.5944,50.3797,53.3172,0.0839,0.0679,0.094,0.0849,69.0298,67.2173,68.2846,67.1246,104.6762,112.5175,104.8354,117.7965,93.592,106.9744,91.6791,102.4784,,12,,,,13,,,0.599,0.53,rick-stansbury-1,ernie-kent-1,Rick Stansbury,Ernie Kent,4,4,4,5,0,2,0,2,0,0,0,0,207,301,114,133,114,213,22,18,10,13,22,18,10,13
2008,1314,113,1291,74,0,1,16,Raleigh,35.7806,-78.6389,35.912165,39.680632,-79.050969,-77.35222,North Carolina,Mount St. Mary's,52.1169,47.8699,37.2414,36.1062,75.6923,70.3343,10.5006,10.1285,47.8022,46.712,32.6291,32.1799,66.7707,70.2216,9.8286,7.8234,22.6209,30.4418,34.2169,30.405,51.92,53.163,50.3299,48.01,0.1069,0.1078,0.1042,0.0894,75.893,68.3434,74.4187,67.7882,115.3951,100.7011,118.7927,98.7698,94.9042,97.0542,93.24,98.3215,1,,1,,1,,5,,0.564,0.531,roy-williams-1,milan-brown-1,Roy Williams,Milan Brown,4,0,18,0,2,0,11,0,1,0,5,0,556,59,32,90,133,90,32,18,2,14,32,18,2,14
2008,1328,72,1386,64,0,6,11,Birmingham,33.525,-86.813,35.208152,39.994442,-97.445692,-75.238343,Oklahoma,Saint Joseph's,48.9583,52.7586,34.8101,38.5938,68.1319,72.5874,10.7484,13.3449,46.0191,47.6603,32.6347,37.0317,72.7273,68.4553,8.9744,10,33.617,35.5556,34.7193,37.5541,52.4669,58.44,46.8593,60.5948,0.0988,0.1088,0.1045,0.0971,64.8893,65.1451,64.7876,65.1989,103.9473,112.0734,106.6132,112.9071,96.9406,102.3507,93.7432,99.8138,,,,,,,,,0.543,0.495,jeff-capel-1,phil-martelli-1,Jeff Capel,Phil Martelli,0,4,1,4,0,2,0,2,0,0,0,0,117,261,26,151,67,151,22,21,11,12,22,21,11,12
