game_id,div_adjde,div_adjoe,div_blockpct,div_distance,div_oppf3grate,div_oppfg2pct,div_oppfg3pct,div_rpi_norm,div_seed_norm,win_or_lose
2009-1257-1112,-0.471395645,-0.240824759,0.355687189,-0.256960668,-0.360251759,-0.344380997,-0.299188099,0.002686342,0.66,1
2009-1257-1277,-0.146293839,-0.088833787,0.376520967,-0.066975566,-0.186216381,-0.200335652,-0.053890024,-0.000614022,0.06,0
2009-1257-1287,-0.473257152,0.169984014,0.23908325,0.034332697,-0.181434496,-0.133263318,-0.384258344,-0.00330036,0.9,1
2009-1257-1373,-0.385219691,-0.067919303,0.229577871,-0.043214982,-0.072503631,-0.269102078,-0.210362171,0.002456086,0.48,1
2009-1266-1281,0.144028448,0.110122599,-0.086735239,0.031221054,0.16527502,0.183025301,0.325990351,-0.00168856,-0.18,0
2009-1266-1429,-0.168118723,0.033937136,0.050071638,0.378757593,0.180838075,0.316805818,-0.116938643,0.000230258,0.3,1
2009-1268-1143,-0.128018876,-0.227506586,0.309325749,-0.162257106,0.234428173,-0.084884052,-0.023207631,0.009670556,-0.18,1
2009-1268-1272,0.42481848,-0.022290771,-0.241756303,0.186340812,0.206199962,0.317787442,0.346818651,-0.000614022,-0.48,0
2009-1272-1169,-0.432805046,0.244424493,0.400476873,-0.295877444,-0.360451736,-0.423143095,-0.208268359,0.007214642,0.78,1
2009-1272-1268,-0.42481848,0.022290771,0.241756303,-0.186340812,-0.206199962,-0.317787442,-0.346818651,0.000614022,0.48,1
2009-1272-1281,-0.324054139,-0.10862529,0.312934371,-0.002983284,-0.060813798,-0.3602453,-0.023009964,-0.001458302,0.06,0
2009-1276-1155,-0.000810803,-0.151934681,-0.364898531,-0.076720337,0.168372896,0.206626487,-0.330309752,0.003223608,-0.18,1
2009-1276-1328,0.05881817,-0.160994529,-0.194143874,-0.011743545,-0.061083941,0.365628397,-0.185602483,-0.000614022,-0.48,0
2009-1277-1163,0.092902281,-0.038792133,-0.471029446,-0.150293929,0.1938681,0.326658997,0.090692788,0.000153506,-0.06,1
2009-1277-1242,-0.054812741,-0.048955261,-0.229053953,0.046103616,0.06029807,0.332897056,-0.125050332,0.002149076,0.06,1
2009-1277-1257,0.146293839,0.088833787,-0.376520967,0.066975566,0.186216381,0.200335652,0.053890024,0.000614022,-0.06,1
2009-1277-1314,-0.144411074,-0.310885889,-0.183146932,-0.097958573,0.104506831,0.129489872,-0.143103966,0.000153506,-0.06,0
2009-1277-1352,-0.239773097,0.303630131,-0.085051216,-0.059638468,0.082439288,0.07495171,-0.358437109,0.000460516,0.78,1
2009-1278-1400,-0.065064697,-0.117496566,0.280408656,-0.044040009,0.214076215,-0.009504861,0.091747015,-0.046095764,-0.18,0
2009-1280-1449,0.138334604,-0.126896967,0.545367064,-0.179431527,0.070065326,-0.172712975,0.029306041,-0.000383764,-0.54,0
2009-1281-1163,0.129327701,0.000911895,-0.414777709,-0.295661267,-0.010749595,0.312699887,-0.011369543,0.000844282,-0.12,0
2009-1281-1165,-0.30644118,0.172553644,0.006431367,-0.215816399,0.015633223,0.008824057,-0.029972253,0.001842066,0.66,1
2009-1281-1266,-0.144028448,-0.110122599,0.086735239,-0.031221054,-0.16527502,-0.183025301,-0.325990351,0.00168856,0.18,1
2009-1281-1272,0.324054139,0.10862529,-0.312934371,0.002983284,0.060813798,0.3602453,0.023009964,0.001458302,-0.06,1
2009-1287-1106,-0.042808599,0.016903834,0.141789449,-0.095748744,0.276517889,0.159461057,0.475536814,0.001842066,0,1
2009-1287-1257,0.473257152,-0.169984014,-0.23908325,-0.034332697,0.181434496,0.133263318,0.384258344,0.00330036,-0.9,0
2009-1288-1328,0.05820779,-0.484320469,-0.168049526,0.112460749,-0.286793856,0.084477681,-0.276361161,-0.001304798,-0.78,0
2009-1295-1242,0.292217198,-0.000427803,-0.272961529,0.110592026,-0.281180491,0.419607139,0.138154957,-0.002456086,-0.66,0
2009-1314-1211,0.077897863,0.181703555,-0.082768428,-0.389024523,-0.097798859,0.27355105,-0.1100276,-0.000614022,0.18,1
2009-1314-1277,0.144411074,0.310885889,0.183146932,0.097958573,-0.104506831,-0.129489872,0.143103966,-0.000153506,0.06,1
2009-1314-1328,-0.006990522,0.151408371,0.034220431,-0.066124416,-0.084561842,0.08770754,-0.022834259,0.001458302,0.06,1
2009-1314-1347,-0.177766373,0.581383829,0.028345059,0.031145324,-0.190861441,-0.021337119,0.028244493,0.002302582,0.9,1
2009-1314-1437,0.093628057,0.279042735,0.07908496,-0.007628268,-0.293333427,-0.023532578,0.002005959,7.68E-05,0.12,1
2009-1320-1345,0.287829142,-0.008066332,-0.281504608,-0.092756024,0.2565308,0.237732344,0.164217786,0.00053727,-0.42,0
2009-1326-1373,-0.021369377,0.081969243,0.276800034,-0.063505377,0.280152543,-0.20154421,0.074154605,-0.001151292,0.06,0
2009-1328-1276,-0.05881817,0.160994529,0.194143874,0.011743545,0.061083941,-0.365628397,0.185602483,0.000614022,0.48,1
2009-1328-1288,-0.05820779,0.484320469,0.168049526,-0.112460749,0.286793856,-0.084477681,0.276361161,0.001304798,0.78,1
2009-1328-1314,0.006990522,-0.151408371,-0.034220431,0.066124416,0.084561842,-0.08770754,0.022834259,-0.001458302,-0.06,0
2009-1328-1393,-0.020622345,-0.015029383,-0.068750936,0.02683813,-0.093241508,-0.268532103,0.314694018,0.001228044,0.06,1
2009-1329-1338,0.118705265,-0.1981627,-0.210235656,0.146453467,0.004297733,0.230354334,0.114771621,-0.003914374,-0.42,0
2009-1329-1397,-0.051101873,-0.015417783,-0.213619742,0.154166761,-0.11889108,-0.064243569,0.058480303,0.04364462,0.06,1
2009-1338-1190,-0.218279214,0.416758607,-0.037069906,0.00616031,-0.292400205,-0.09686936,-0.006208224,0.007368138,0.9,1
2009-1338-1329,-0.118705265,0.1981627,0.210235656,-0.146453467,-0.004297733,-0.230354334,-0.114771621,0.003914374,0.42,1
2009-1338-1437,0.023731943,0.22114865,-0.006682634,0.068078558,-0.259190132,-0.001261334,-0.052418499,-0.004681888,0.12,0
2009-1338-1462,0.020169874,0.292721163,-0.154491799,-0.075692919,0.103159623,0.197702156,0.018924835,0.000460516,0.18,1
2009-1340-1462,0.358654491,-0.045375228,-0.299130723,-0.407330183,-0.026035491,0.480652516,0.159781248,-0.0062169,-0.54,0
2009-1345-1163,0.067497108,-0.079889334,-0.244488164,-0.235075357,0.009483079,0.048437319,0.168903238,-0.002763096,-0.24,0
2009-1345-1320,-0.287829142,0.008066332,0.281504608,0.092756024,-0.2565308,-0.237732344,-0.164217786,-0.00053727,0.42,1
2009-1345-1449,-0.036953808,-0.038375588,0.330694139,-0.175772518,0.069942533,-0.190171098,-0.039116207,0.002839848,-0.06,1
2009-1347-1314,0.177766373,-0.581383829,-0.028345059,-0.031145324,0.190861441,0.021337119,-0.028244493,-0.002302582,-0.9,0
2009-1352-1277,0.239773097,-0.303630131,0.085051216,0.059638468,-0.082439288,-0.07495171,0.358437109,-0.000460516,-0.78,0
2009-1372-1393,-0.176828028,-0.562000428,-0.228428458,-0.060942289,-0.35530849,-0.263175394,-0.125299247,-0.005142394,-0.66,0
2009-1373-1257,0.385219691,0.067919303,-0.229577871,0.043214982,0.072503631,0.269102078,0.210362171,-0.002456086,-0.48,0
2009-1373-1326,0.021369377,-0.081969243,-0.276800034,0.063505377,-0.280152543,0.20154421,-0.074154605,0.001151292,-0.06,1
2009-1393-1113,0.029216254,0.038316484,0.327855356,-0.076078007,0.067325302,0.087153397,-0.1506739,0.00138155,0.18,1
2009-1393-1328,0.020622345,0.015029383,0.068750936,-0.02683813,0.093241508,0.268532103,-0.314694018,-0.001228044,-0.06,0
2009-1393-1372,0.176828028,0.562000428,0.228428458,0.060942289,0.35530849,0.263175394,0.125299247,0.005142394,0.66,1
2009-1396-1113,-0.009025123,-0.217292797,0.257821354,-0.051199007,-0.105117284,-0.160025754,0.224176934,-0.000307012,-0.3,0
2009-1397-1329,0.051101873,0.015417783,0.213619742,-0.154166761,0.11889108,0.064243569,-0.058480303,-0.04364462,-0.06,0
2009-1400-1181,-0.023258215,-0.226783262,0.230647093,0.289233998,0.177126238,-0.171087491,0.031926966,-0.002302582,-0.3,0
2009-1400-1278,0.065064697,0.117496566,-0.280408656,0.044040009,-0.214076215,0.009504861,-0.091747015,0.046095764,0.18,1
2009-1401-1163,0.3122322,-0.021882669,-0.383032526,0.316738978,-0.008339356,0.282380384,0.44585008,0.000614022,-0.48,0
2009-1417-1437,0.10427175,0.173913043,-0.121623933,0.700484125,-0.415862669,0.153069949,0.183391535,-0.00330036,-0.18,0
2009-1428-1112,-0.284537341,-0.213760611,0.180735838,-0.094919204,-0.503276802,-0.389599012,-0.007101389,-0.001458302,0.42,0
2009-1429-1266,0.168118723,-0.033937136,-0.050071638,-0.378757593,-0.180838075,-0.316805818,0.116938643,-0.000230258,-0.3,0
2009-1437-1110,-0.195853059,0.225815077,0.155090563,-0.031799622,0.274174309,0.10981518,0.042103182,0.004528386,0.66,1
2009-1437-1181,-0.062711242,-0.148610767,0.040256185,-0.084648052,0.535465944,-0.087881699,-0.016494257,0.001842066,-0.06,1
2009-1437-1314,-0.093628057,-0.279042735,-0.07908496,0.007628268,0.293333427,0.023532578,-0.002005959,-7.68E-05,-0.12,0
2009-1437-1338,-0.023731943,-0.22114865,0.006682634,-0.068078558,0.259190132,0.001261334,0.052418499,0.004681888,-0.12,1
2009-1437-1417,-0.10427175,-0.173913043,0.121623933,-0.700484125,0.415862669,-0.153069949,-0.183391535,0.00330036,0.18,1
2009-1443-1211,0.272183976,-0.175238669,-0.243686248,-0.4885956,-0.125072798,0.459225678,-0.016391762,-0.0029166,-0.48,0
2009-1443-1228,0.428987893,0.148765564,-0.052456002,-0.070186212,0.015878807,0.21466419,0.386842664,0.001535056,-0.42,1
2009-1448-1156,-0.036115675,0.165320402,0.276607574,0.035831719,0.176964853,-0.018017543,-0.17753472,-0.00422138,0.54,0
2009-1449-1280,-0.138334604,0.126896967,-0.545367064,0.179431527,-0.070065326,0.172712975,-0.029306041,0.000383764,0.54,1
2009-1449-1345,0.036953808,0.038375588,-0.330694139,0.175772518,-0.069942533,0.190171098,0.039116207,-0.002839848,0.06,0
2009-1452-1173,-0.097329815,0.296962601,0.089338793,-0.010439242,-0.278212424,0.11635406,-0.068144048,0.002839848,0.3,0
2009-1458-1199,0.17677944,0.20848344,-0.444544832,-0.124429846,-0.217349509,0.360947214,-0.008609519,0.000153506,-0.42,1
2009-1458-1462,0.10268051,0.075397406,-0.283097748,-0.08435167,-0.014622817,0.402924816,-0.003594621,-0.000767528,-0.48,0
2009-1462-1338,-0.020169874,-0.292721163,0.154491799,0.075692919,-0.103159623,-0.197702156,-0.018924835,-0.000460516,-0.18,0
2009-1462-1340,-0.358654491,0.045375228,0.299130723,0.407330183,0.026035491,-0.480652516,-0.159781248,0.0062169,0.54,1
2009-1462-1458,-0.10268051,-0.075397406,0.283097748,0.08435167,0.014622817,-0.402924816,0.003594621,0.000767528,0.48,1
2010-1115-1181,0.226007659,-0.754224551,0.016519471,-0.208630777,0.187563589,0.013146367,0.287877124,-0.00422138,-0.9,0
2010-1115-1457,0.097190126,-0.024750636,-0.050766632,0.06142444,-0.161384256,-0.095776908,0.167212083,-0.000614022,0,1
2010-1124-1181,0.194407582,0.016146736,0.388506939,-0.026675594,0.317372664,-0.145042801,0.391659895,0,-0.12,0
2010-1124-1330,0.125316198,0.296864094,0.452280649,0.333975988,-0.019064392,-0.23754763,0.260137782,0.0063704,0.48,1
2010-1124-1358,-0.225421572,0.220692703,0.59844856,0.0179868,0.037342913,-0.478768432,0.025103775,0.000153506,0.66,1
2010-1139-1181,0.012830129,-0.247303717,-0.17890747,-0.130289358,0.219626431,0.110923465,0.251440411,0.001995572,-0.24,0
2010-1139-1243,-0.057205674,-0.162500281,-0.367111819,0.166696386,0.04553141,0.051577459,-0.148148148,0.00260959,-0.18,1
2010-1139-1277,-0.070555081,-0.029417063,-0.163280799,-0.053539025,-0.187482897,0.054849537,-0.084074587,0.00168856,0,1
2010-1139-1293,-0.129749805,0.024860401,-0.386042384,0.035953308,0.072833416,0.267846022,-0.168705571,0.000307012,0.48,1
2010-1139-1393,-0.068644987,-0.212184496,-0.57147745,-0.16263389,-0.300820253,-0.006306668,0.109156399,0.002072324,-0.24,1
2010-1143-1181,0.299298822,0.0252291,-0.191545666,0.100550172,0.199014854,0.252757518,0.240759043,0.001304798,-0.42,0
2010-1143-1257,0.028010677,0.131135591,-0.246011804,0.20545308,-0.0408232,0.110495984,-0.233716223,0.000844282,0.06,1
2010-1155-1281,-0.013783658,0.012152973,-0.016802814,-0.050216288,-0.0859301,0.110649033,-0.165059703,-0.007061144,0.18,0
2010-1165-1246,0.375280517,0.064530655,-0.414248444,-0.146074185,-0.069507497,0.290856124,0.213817692,-0.001228044,-0.66,0
2010-1165-1396,0.470548401,0.23124423,0.10083827,0.02477403,-0.02531277,0.188951985,0.419604226,-0.001151292,-0.42,1
2010-1165-1458,0.323650255,0.019023146,0.025324509,-0.027986656,0.228376264,0.077843806,-0.008631482,7.68E-05,-0.48,1
2010-1181-1115,-0.226007659,0.754224551,-0.016519471,0.208630777,-0.187563589,-0.013146367,-0.287877124,0.00422138,0.9,1
2010-1181-1124,-0.194407582,-0.016146736,-0.388506939,0.026675594,-0.317372664,0.145042801,-0.391659895,0,0.12,1
2010-1181-1139,-0.012830129,0.247303717,0.17890747,0.130289358,-0.219626431,-0.110923465,-0.251440411,-0.001995572,0.24,1
2010-1181-1143,-0.299298822,-0.0252291,0.191545666,-0.100550172,-0.199014854,-0.252757518,-0.240759043,-0.001304798,0.42,1
2010-1181-1345,0.013568051,0.272397721,-0.125505207,0.125882945,-0.098609289,0.128561024,-0.516270966,0.000307012,0.18,1
2010-1181-1452,-0.110278376,0.031851598,-0.082688236,0.031344049,-0.239824021,-0.106759481,-0.299290593,7.68E-05,0.06,1
2010-1190-1246,0.212169339,-0.359247292,-0.429426042,0.002849558,0.25825691,0.353199776,0.136807889,-0.002839848,-0.9,0
2010-1199-1211,-0.279888127,-0.226946502,0.392356136,-0.40676954,0.093466043,-0.233879735,-0.077881004,-7.68E-05,-0.06,0
2010-1207-1325,-0.148395247,0.263292842,0.320841263,0.055893791,0.03125592,-0.052479919,0.203092399,-0.002225828,0.66,0
2010-1210-1326,-0.036880927,-0.251480422,0.077721703,0.057015004,-0.019471361,-0.121652716,-0.176260863,-0.002302582,-0.48,0
2010-1210-1329,-0.121019244,-0.088771869,0.362054402,-0.177318051,0.046296231,-0.113293083,-0.355362281,0.00053727,-0.18,1
2010-1211-1199,0.279888127,0.226946502,-0.392356136,0.40676954,-0.093466043,0.233879735,0.077881004,7.68E-05,0.06,1
2010-1211-1393,0.131195282,-0.147048724,-0.367379125,0.582124989,-0.265091182,-0.07918958,0.271126632,0.000230258,-0.42,0
2010-1222-1268,0.213174493,-0.154870196,-0.183574621,-0.20872584,-0.078222247,0.502918483,-0.037842349,-0.002456086,-0.54,0
2010-1242-1250,-0.50775122,0.405444352,0.497824134,0.065244727,-0.08859294,-0.362319376,-0.118351599,7.68E-05,0.9,1
2010-1242-1320,-0.013741144,0.359323284,0.512087548,-0.003015676,-0.129581032,-0.246456128,-0.010146933,-0.003377112,0.48,0
2010-1243-1139,0.057205674,0.162500281,0.367111819,-0.166696386,-0.04553141,-0.051577459,0.148148148,-0.00260959,0.18,0
2010-1243-1317,-0.33116613,0.33660471,0.360060304,0.024551345,0.155784924,-0.114960788,0.059410072,0.00782863,0.78,1
2010-1243-1462,-0.13287155,-0.003391462,0.238837329,-0.19448648,-0.032234751,-0.045049134,0.285585645,0.000844282,0.24,1
2010-1246-1165,-0.375280517,-0.064530655,0.414248444,0.146074185,0.069507497,-0.290856124,-0.213817692,0.001228044,0.66,1
2010-1246-1190,-0.212169339,0.359247292,0.429426042,-0.002849558,-0.25825691,-0.353199776,-0.136807889,0.002839848,0.9,1
2010-1246-1448,-0.09158131,0.201205165,0.267406924,-0.02858593,0.049243248,-0.138530309,0.152950737,0.00422138,0.48,1
2010-1246-1452,-0.095984549,-0.114400626,0.340947972,0.074792248,0.057894848,-0.259628883,-0.077822436,-0.000614022,0.06,0
2010-1250-1242,0.50775122,-0.405444352,-0.497824134,-0.065244727,0.08859294,0.362319376,0.118351599,-7.68E-05,-0.9,0
2010-1257-1143,-0.028010677,-0.131135591,0.246011804,-0.20545308,0.0408232,-0.110495984,0.233716223,-0.000844282,-0.06,0
2010-1266-1449,-0.028050154,0.064660122,-0.245225926,-0.184046092,0.061525993,0.220284776,0.028464123,-0.002302582,0.3,0
2010-1268-1222,-0.213174493,0.154870196,0.183574621,0.20872584,0.078222247,-0.502918483,0.037842349,0.002456086,0.54,1
2010-1268-1277,0.113011421,0.199370117,0.051589932,0.130260967,-0.1822344,-0.157075606,0.081812392,0.001918818,0.06,0
2010-1277-1139,0.070555081,0.029417063,0.163280799,0.053539025,0.187482897,-0.054849537,0.084074587,-0.00168856,0,0
2010-1277-1268,-0.113011421,-0.199370117,-0.051589932,-0.130260967,0.1822344,0.157075606,-0.081812392,-0.001918818,-0.06,1
2010-1277-1308,-0.381098866,-0.05084097,0.08316404,0.235225416,0.083470744,-0.248377155,-0.209864342,-0.001765314,0.42,1
2010-1277-1320,0.08212801,0.087356179,0.167835682,0.062079093,0.035167734,0.017336739,-0.031575557,0.001151292,0.24,1
2010-1277-1397,0.062954179,0.141259316,-0.063629365,0.06325011,-0.040479381,-0.029322046,0.229287006,0.000307012,0.06,1
2010-1278-1462,-0.023097269,-0.076210794,0.40225178,0.006503742,0.227544784,-0.125468382,0.31025748,-0.001151292,-0.3,0
2010-1281-1155,0.013783658,-0.012152973,0.016802814,0.050216288,0.0859301,-0.110649033,0.165059703,0.007061144,-0.18,1
2010-1281-1452,-0.037873934,-0.238432441,0.046104826,0.141897855,-0.045180575,-0.047128487,-0.049402239,0.000383764,-0.48,0
2010-1285-1307,0.019799394,-0.222139351,-0.077507859,-0.049245431,-0.331409586,-0.226776158,0.197726091,-0.00368412,-0.66,0
2010-1288-1452,0.292420658,-0.336075586,-0.094866668,0.012380926,-0.22009655,-0.02120518,0.014407766,-0.00475864,-0.78,0
2010-1293-1139,0.129749805,-0.024860401,0.386042384,-0.035953308,-0.072833416,-0.267846022,0.168705571,-0.000307012,-0.48,0
2010-1293-1435,-0.093202916,-0.120949947,0.088702607,-0.024669166,-0.058670194,-0.218595962,0.00854363,0.0029166,-0.54,1
2010-1307-1285,-0.019799394,0.222139351,0.077507859,0.049245431,0.331409586,0.226776158,-0.197726091,0.00368412,0.66,1
2010-1307-1449,0.083628148,0.099475379,0.015198982,-0.49020617,0.444111931,0.170375022,0.088093826,-0.000690776,0.48,0
2010-1308-1277,0.381098866,0.05084097,-0.08316404,-0.235225416,-0.083470744,0.248377155,0.209864342,0.001765314,-0.42,0
2010-1317-1243,0.33116613,-0.33660471,-0.360060304,-0.024551345,-0.155784924,0.114960788,-0.059410072,-0.00782863,-0.78,0
2010-1320-1242,0.013741144,-0.359323284,-0.512087548,0.003015676,0.129581032,0.246456128,0.010146933,0.003377112,-0.48,1
2010-1320-1277,-0.08212801,-0.087356179,-0.167835682,-0.062079093,-0.035167734,-0.017336739,0.031575557,-0.001151292,-0.24,0
2010-1323-1330,0.254361485,0.314288609,-0.047468084,0.127623387,-0.058736852,0.103556011,0.352792603,-0.00614015,0.3,0
2010-1324-1338,0.332225944,-0.07280526,0.027452259,-0.059019331,-0.10203695,0.339837029,0.185565878,-0.000921034,-0.66,0
2010-1325-1207,0.148395247,-0.263292842,-0.320841263,-0.055893791,-0.03125592,0.052479919,-0.203092399,0.002225828,-0.66,1
2010-1325-1397,0.258725247,0.04696823,-0.22029703,0.060058902,-0.170334065,0.069178075,0.073100378,-0.004067878,-0.48,0
2010-1326-1210,0.036880927,0.251480422,-0.077721703,-0.057015004,0.019471361,0.121652716,0.176260863,0.002302582,0.48,1
2010-1326-1364,-0.127724315,0.490855718,0.139795351,-0.600337229,-0.135306665,-0.201998079,0.194746436,0.000460516,0.78,1
2010-1326-1397,0.084344813,0.336683516,0.07749182,0.048989165,-0.071216065,-0.029322046,0.291691375,-0.002993352,0.24,0
2010-1329-1210,0.121019244,0.088771869,-0.362054402,0.177318051,-0.046296231,0.113293083,0.355362281,-0.00053727,0.18,0
2010-1330-1124,-0.125316198,-0.296864094,-0.452280649,-0.333975988,0.019064392,0.23754763,-0.260137782,-0.0063704,-0.48,0
2010-1330-1323,-0.254361485,-0.314288609,0.047468084,-0.127623387,0.058736852,-0.103556011,-0.352792603,0.00614015,-0.3,1
2010-1338-1324,-0.332225944,0.07280526,-0.027452259,0.059019331,0.10203695,-0.339837029,-0.185565878,0.000921034,0.66,1
2010-1338-1462,-0.090293742,-0.114772139,0.081105789,0.051346733,-0.074731436,-0.128181041,0.114566632,-0.000614022,0.18,0
2010-1345-1181,-0.013568051,-0.272397721,0.125505207,-0.125882945,0.098609289,-0.128561024,0.516270966,-0.000307012,-0.18,0
2010-1345-1373,-0.176940386,-0.033351721,0.1956194,-0.202956059,-0.111783156,-0.304688572,0.183515993,0.003377112,0.54,1
2010-1345-1401,-0.092383003,-0.07620798,0.169717512,0.067765444,-0.180118863,-0.174053472,0.124801417,0.000383764,0.06,1
2010-1352-1437,0.118717412,-0.496040011,-0.234410752,-0.077631193,-0.011307423,0.027279636,-0.105737483,-0.000997786,-0.78,0
2010-1358-1124,0.225421572,-0.220692703,-0.59844856,-0.0179868,-0.037342913,0.478768432,-0.025103775,-0.000153506,-0.66,0
2010-1361-1397,0.122871641,0.146753203,0.133615251,0.299755566,-0.135657501,-0.136836217,0.467512977,-7.68E-05,-0.3,0
2010-1364-1326,0.127724315,-0.490855718,-0.139795351,0.600337229,0.135306665,0.201998079,-0.194746436,-0.000460516,-0.78,0
2010-1373-1345,0.176940386,0.033351721,-0.1956194,0.202956059,0.111783156,0.304688572,-0.183515993,-0.003377112,-0.54,0
2010-1393-1139,0.068644987,0.212184496,0.57147745,0.16263389,0.300820253,0.006306668,-0.109156399,-0.002072324,0.24,0
2010-1393-1211,-0.131195282,0.147048724,0.367379125,-0.582124989,0.265091182,0.07918958,-0.271126632,-0.000230258,0.42,1
2010-1393-1436,-0.244577183,0.346081102,0.372105083,-0.050736611,0.331458703,0.137886448,-0.13308149,0.001918818,0.9,1
2010-1396-1165,-0.470548401,-0.23124423,-0.10083827,-0.02477403,0.02531277,-0.188951985,-0.419604226,0.001151292,0.42,0
2010-1397-1277,-0.062954179,-0.141259316,0.063629365,-0.06325011,0.040479381,0.029322046,-0.229287006,-0.000307012,-0.06,0
2010-1397-1325,-0.258725247,-0.04696823,0.22029703,-0.060058902,0.170334065,-0.069178075,-0.073100378,0.004067878,0.48,1
2010-1397-1326,-0.084344813,-0.336683516,-0.07749182,-0.048989165,0.071216065,0.029322046,-0.291691375,0.002993352,-0.24,1
2010-1397-1361,-0.122871641,-0.146753203,-0.133615251,-0.299755566,0.135657501,0.136836217,-0.467512977,7.68E-05,0.3,1
2010-1400-1448,0.055696425,0.196564069,0.010424909,-0.06221613,-0.141260341,-0.011647544,0.216277554,0.002225828,0.06,0
2010-1401-1345,0.092383003,0.07620798,-0.169717512,-0.067765444,0.180118863,0.174053472,-0.124801417,-0.000383764,-0.06,0
2010-1401-1429,-0.109449352,-0.102914687,-0.0359793,0.306045815,0.014159714,0.008586568,0.081717218,0.001304798,0.42,1
2010-1429-1401,0.109449352,0.102914687,0.0359793,-0.306045815,-0.014159714,-0.008586568,-0.081717218,-0.001304798,-0.42,0
2010-1435-1293,0.093202916,0.120949947,-0.088702607,0.024669166,0.058670194,0.218595962,-0.00854363,-0.0029166,0.54,0
2010-1436-1393,0.244577183,-0.346081102,-0.372105083,0.050736611,-0.331458703,-0.137886448,0.13308149,-0.001918818,-0.9,0
2010-1437-1352,-0.118717412,0.496040011,0.234410752,0.077631193,0.011307423,-0.027279636,0.105737483,0.000997786,0.78,1
2010-1448-1246,0.09158131,-0.201205165,-0.267406924,0.02858593,-0.049243248,0.138530309,-0.152950737,-0.00422138,-0.48,0
2010-1448-1400,-0.055696425,-0.196564069,-0.010424909,0.06221613,0.141260341,0.011647544,-0.216277554,-0.002225828,-0.06,1
2010-1449-1266,0.028050154,-0.064660122,0.245225926,0.184046092,-0.061525993,-0.220284776,-0.028464123,0.002302582,-0.3,1
2010-1449-1307,-0.083628148,-0.099475379,-0.015198982,0.49020617,-0.444111931,-0.170375022,-0.088093826,0.000690776,-0.48,1
2010-1449-1452,0.070293924,-0.177256659,-0.06956889,-0.02068739,-0.17695082,-0.010813692,-0.016318552,-0.002225828,-0.54,0
2010-1452-1181,0.110278376,-0.031851598,0.082688236,-0.031344049,0.239824021,0.106759481,0.299290593,-7.68E-05,-0.06,0
2010-1452-1246,0.095984549,0.114400626,-0.340947972,-0.074792248,-0.057894848,0.259628883,0.077822436,0.000614022,-0.06,1
2010-1452-1281,0.037873934,0.238432441,-0.046104826,-0.141897855,0.045180575,0.047128487,0.049402239,-0.000383764,0.48,1
2010-1452-1288,-0.292420658,0.336075586,0.094866668,-0.012380926,0.22009655,0.02120518,-0.014407766,0.00475864,0.78,1
2010-1452-1449,-0.070293924,0.177256659,0.06956889,0.02068739,0.17695082,0.010813692,0.016318552,0.002225828,0.54,1
2010-1457-1115,-0.097190126,0.024750636,0.050766632,-0.06142444,0.161384256,0.095776908,-0.167212083,0.000614022,0,0
2010-1458-1165,-0.323650255,-0.019023146,-0.025324509,0.027986656,-0.228376264,-0.077843806,0.008631482,-7.68E-05,0.48,0
2010-1458-1459,-0.05716316,0.299647626,0.204611552,0.16559027,-0.18344829,-0.084102975,0.278066958,0.003453864,0.54,1
2010-1459-1458,0.05716316,-0.299647626,-0.204611552,-0.16559027,0.18344829,0.084102975,-0.278066958,-0.003453864,-0.54,0
2010-1462-1243,0.13287155,0.003391462,-0.238837329,0.19448648,0.032234751,0.045049134,-0.285585645,-0.000844282,-0.24,0
2010-1462-1278,0.023097269,0.076210794,-0.40225178,-0.006503742,-0.227544784,0.125468382,-0.31025748,0.001151292,0.3,1
2010-1462-1338,0.090293742,0.114772139,-0.081105789,-0.051346733,0.074731436,0.128181041,-0.114566632,0.000614022,-0.18,1
2011-1103-1323,0.035414193,-0.529687254,-0.043458504,0.070139012,-0.093094157,0.131859491,-0.237684215,0.002379334,-0.78,0
2011-1112-1163,0.129552418,0.007385225,-0.380177705,-0.005739246,-0.137850221,0.424710527,-0.252033413,-0.002225828,-0.12,0
2011-1112-1181,0.227705183,-0.082872695,-0.17355067,0.135051784,0.130731772,0.384675061,-0.230487653,0.002379334,-0.24,1
2011-1112-1272,0.06564471,0.338771869,-0.37136732,-0.340058691,-0.106278549,0.252662522,-0.270438456,0.042572078,0.42,1
2011-1112-1400,0.24745599,-0.005437597,-0.282178218,-0.214359866,0.077025899,0.447456751,-0.0139319,0,-0.06,1
2011-1125-1458,-0.106971391,-0.27591865,0.034840579,0.04207934,0.05156227,-0.05770469,-0.244800246,7.68E-05,-0.54,0
2011-1131-1242,0.280489397,-0.464861077,-0.008222313,-0.0452524,0.104541914,-0.00395816,0.198465514,0.001228044,-0.9,0
2011-1137-1163,0.099394782,-0.267103663,-0.252117058,-0.07533763,0.154234232,0.091264606,-0.074205852,-0.010361262,-0.66,0
2011-1139-1163,0.111316933,-0.093916759,-0.482924534,-0.200194113,0.114158311,0.297051963,-0.039013712,0.001842066,-0.3,0
2011-1139-1196,0.068812006,-0.083821178,-0.263044501,6.70E-05,0.078464324,0.030229784,0.08158544,-0.000307012,-0.36,1
2011-1139-1330,0.083816424,0.059791052,-0.464384235,-0.148166555,-0.081060505,0.277387826,-0.321634344,-0.007598384,0.06,1
