game_id,numot,div_ap_preseason,team1_ap_final,team2_ap_final,div_adjde,div_adjoe,div_adjtempo,div_arate,div_blockpct,div_distance,div_f3grate,div_fg2pct,div_fg3pct,div_ftpct,div_opparate,div_oppblockpct,div_oppf3grate,div_oppfg2pct,div_oppfg3pct,div_oppftpct,div_oppstlrate,div_rpi_norm,div_seed_norm,div_stlrate,win_or_lose
2009-1437-1181,0,-0.3,1,1,-0.062711242,-0.148610767,0.038180951,0.16065132,0.040256185,-0.084648052,-0.088458435,0.012944513,0.021671136,0.111841402,0.605477158,-0.178100524,0.535465944,-0.087881699,-0.016494257,-0.083480036,0.0089,0.001842066,-0.06,-0.0074,1
2009-1437-1314,0,-0.44,1,1,-0.093628057,-0.279042735,-0.218998991,-0.036413733,-0.07908496,0.007628268,0.138554896,-0.06280523,-0.185799974,-0.01203199,0.333844262,-0.088326276,0.293333427,0.023532578,-0.002005959,-0.105470657,-0.0042,-7.68E-05,-0.12,0.0025,0
2009-1437-1338,0,-0.36,1,1,-0.023731943,-0.22114865,0.080146375,-0.154072573,0.006682634,-0.068078558,0.075781022,-0.155027982,-0.011521725,0.346019914,0.199624879,0.10797262,0.259190132,0.001261334,0.052418499,-0.17968253,0.0082,0.004681888,-0.12,0.0102,1
2009-1437-1417,0,-0.38,1,1,-0.10427175,-0.173913043,0.071431922,-0.005723025,0.121623933,-0.700484125,0.072405585,-0.159600472,-0.248817808,0.12898543,0.31711546,0.365174086,0.415862669,-0.153069949,-0.183391535,-0.131211444,0.0098,0.00330036,0.18,-0.0073,1
2009-1443-1211,0,-0.8,0,1,0.272183976,-0.175238669,-0.09886544,0.005037233,-0.243686248,-0.4885956,0.15250786,-0.168258589,-0.101151029,-0.098651633,0.038270225,-0.059059696,-0.125072798,0.459225678,-0.016391762,0.040408598,0.0165,-0.0029166,-0.48,-0.0209,0
2009-1443-1228,0,0,0,0,0.428987893,0.148765564,0.091241761,-0.502087721,-0.052456002,-0.070186212,0.249111308,-0.030752629,0.152658574,-0.083115137,-0.047522984,0.081130296,0.015878807,0.21466419,0.386842664,0.431135997,0.0037,0.001535056,-0.42,-0.0068,1
2009-1448-1156,0,0.58,1,0,-0.036115675,0.165320402,0.344418294,-0.360996644,0.276607574,0.035831719,-0.206940038,0.311652069,0.083705478,0.035917851,-0.207763483,-0.265746693,0.176964853,-0.018017543,-0.17753472,0.090780656,0.009,-0.00422138,0.54,-0.0221,0
2009-1449-1280,0,0,1,0,-0.138334604,0.126896967,0.231419725,-0.1168456,-0.545367064,0.179431527,-0.561170036,0.048575802,-0.123794221,-0.022264971,0.182180777,-0.315284877,-0.070065326,0.172712975,-0.029306041,0.206532834,-0.0028,0.000383764,0.54,0.0012,1
2009-1449-1345,0,-0.78,1,1,0.036953808,0.038375588,0.28293625,-0.435116797,-0.330694139,0.175772518,-0.38657866,-0.023996788,-0.062017188,-0.017981191,-0.341402714,-0.173712731,-0.069942533,0.190171098,0.039116207,0.085344024,0.0111,-0.002839848,0.06,-0.0095,0
2009-1452-1173,0,0,0,0,-0.097329815,0.296962601,-0.019270316,0.044181996,0.089338793,-0.010439242,0.133559712,0.100619871,0.005191924,0.224907378,-0.129469392,-0.105734846,-0.278212424,0.11635406,-0.068144048,-0.104605234,0.0193,0.002839848,0.3,0.0029,0
2009-1458-1199,1,0.5,0,1,0.17677944,0.20848344,-0.27634079,0.057169561,-0.444544832,-0.124429846,0.047886664,-0.020714232,0.099967408,0.001126608,0.046131938,-0.096849565,-0.217349509,0.360947214,-0.008609519,0.222125242,-0.0298,0.000153506,-0.42,-0.036,1
2009-1458-1462,0,0.5,0,1,0.10268051,0.075397406,-0.271969881,-0.036234699,-0.283097748,-0.08435167,0.06452378,-0.068110523,-0.194085324,0.222119803,-0.19842502,-0.524692306,-0.014622817,0.402924816,-0.003594621,0.445411779,-0.0303,-0.000767528,-0.48,0.0037,0
2009-1462-1338,0,-0.9,1,1,-0.020169874,-0.292721163,0.017683027,-0.187272793,0.154491799,0.075692919,0.102712209,-0.189851181,0.225122508,0.001732215,-0.005458699,0.504398763,-0.103159623,-0.197702156,-0.018924835,-0.32786958,0.0213,-0.000460516,-0.18,-0.024,0
2009-1462-1340,0,0,1,0,-0.358654491,0.045375228,0.034591957,-0.106479824,0.299130723,0.407330183,-0.344881744,-0.10200517,0.096044875,0.019904884,0.091143129,0.494844343,0.026035491,-0.480652516,-0.159781248,-0.35730136,0.0046,0.0062169,0.54,-0.0347,1
2009-1462-1458,0,-0.5,1,0,-0.10268051,-0.075397406,0.271969881,0.036234699,0.283097748,0.08435167,-0.06452378,0.068110523,0.194085324,-0.222119803,0.19842502,0.524692306,0.014622817,-0.402924816,0.003594621,-0.445411779,0.0303,0.000767528,0.48,-0.0037,1
2010-1115-1181,0,-0.82,0,1,0.226007659,-0.754224551,-0.002259737,0.160881941,0.016519471,-0.208630777,-0.195491897,-0.12391899,-0.47078971,-0.404300702,0.246000745,0.169522389,0.187563589,0.013146367,0.287877124,-0.182108673,0.0335,-0.00422138,-0.9,-0.001,0
2010-1115-1457,0,0,0,0,0.097190126,-0.024750636,0.032867833,0.325626771,-0.050766632,0.06142444,0.005541849,0.09586669,0.255290559,0.136956289,-0.032383006,0.299708212,-0.161384256,-0.095776908,0.167212083,-0.076482684,0.0216,-0.000614022,0,-0.0287,1
2010-1124-1181,0,-0.82,1,1,0.194407582,0.016146736,-0.033853047,-0.060040176,0.388506939,-0.026675594,-0.016799091,0.302025247,-0.017514166,-0.132200492,0.30490261,-0.377295364,0.317372664,-0.145042801,0.391659895,-0.050150155,0.011,0,-0.12,-0.0034,0
2010-1124-1330,0,0,1,0,0.125316198,0.296864094,0.068679579,-0.278859401,0.452280649,0.333975988,0.201745277,0.192927949,0.371971616,0.360394179,0.143620475,-0.221111867,-0.019064392,-0.23754763,0.260137782,0.111114399,-0.011,0.0063704,0.48,-0.028,1
2010-1124-1358,0,0,1,0,-0.225421572,0.220692703,-0.165609777,-0.648898788,0.59844856,0.0179868,-0.221890881,0.057188747,0.031826265,0.103834919,-0.322270898,-0.277780215,0.037342913,-0.478768432,0.025103775,-0.09017412,-0.0001,0.000153506,0.66,-0.0093,1
2010-1139-1181,0,-0.04,1,1,0.012830129,-0.247303717,-0.059527254,0.065059203,-0.17890747,-0.130289358,0.198248359,0.195171531,-0.247325416,-0.093058673,0.061357621,0.068394726,0.219626431,0.110923465,0.251440411,-0.059484888,0.0029,0.001995572,-0.24,0.0097,0
2010-1139-1243,0,0.78,1,1,-0.057205674,-0.162500281,-0.230129563,0.007334333,-0.367111819,0.166696386,0.22259952,0.094084875,-0.105896951,0.30807595,-0.029577841,0.240023255,0.04553141,0.051577459,-0.148148148,-0.180229892,-0.0151,0.00260959,-0.18,0.0055,1
2010-1139-1277,0,-0.18,1,1,-0.070555081,-0.029417063,-0.076400998,-0.221714116,-0.163280799,-0.053539025,0.390951977,-0.038687982,-0.011973446,0.236756795,-0.170445893,0.468045896,-0.187482897,0.054849537,-0.084074587,-0.230801663,-0.0173,0.00168856,0,0.0106,1
2010-1139-1293,0,0.78,1,0,-0.129749805,0.024860401,-0.08158119,-0.053270257,-0.386042384,0.035953308,0.2509046,-0.167475594,-0.223264165,0.192881443,-0.040927056,0.30016893,0.072833416,0.267846022,-0.168705571,-0.087932896,-0.0127,0.000307012,0.48,-0.023,1
2010-1139-1393,0,0.78,1,1,-0.068644987,-0.212184496,-0.218248352,-0.2936191,-0.57147745,-0.16263389,0.258763265,-0.31384044,-0.282296569,0.272581134,-0.424420425,0.516465194,-0.300820253,-0.006306668,0.109156399,0.30771336,-0.0376,0.002072324,-0.24,-0.0262,1
2010-1143-1181,0,-0.08,0,1,0.299298822,0.0252291,0.069465404,-0.030569329,-0.191545666,0.100550172,-0.084990441,0.252335182,-0.060187435,-0.005784439,0.050542409,-0.055834668,0.199014854,0.252757518,0.240759043,0.052879566,0.0023,0.001304798,-0.42,-0.0171,0
2010-1143-1257,0,0.12,0,0,0.028010677,0.131135591,0.045777263,-0.199471394,-0.246011804,0.20545308,-0.278055609,0.005350466,0.212651598,0.248891204,-0.206270252,0.371327966,-0.0408232,0.110495984,-0.233716223,-0.058545498,-0.014,0.000844282,0.06,-0.0307,1
2010-1155-1281,0,0.52,0,0,-0.013783658,0.012152973,-0.057091586,-0.095282601,-0.016802814,-0.050216288,0.008159476,0.166130449,-0.147135007,-0.282943251,0.071998128,0.058708672,-0.0859301,0.110649033,-0.165059703,-0.174060979,0.0339,-0.007061144,0.18,-0.0176,0
2010-1165-1246,0,-0.92,0,1,0.375280517,0.064530655,-0.141561955,0.171766612,-0.414248444,-0.146074185,0.246169732,-0.17564183,0.579774369,0.287302732,0.148887988,0.090871196,-0.069507497,0.290856124,0.213817692,0.19894374,0.0007,-0.001228044,-0.66,0.0044,0
2010-1165-1396,0,0,0,1,0.470548401,0.23124423,0.1789649,-0.044892064,0.10083827,0.02477403,0.250340581,0.134710267,0.546781636,0.200545046,0.164608118,0.098988614,-0.02531277,0.188951985,0.419604226,0.124021776,0.012,-0.001151292,-0.42,0.0334,1
2010-1165-1458,0,0,0,1,0.323650255,0.019023146,0.217794841,0.180393632,0.025324509,-0.027986656,0.012645596,0.056360579,0.433285493,0.005330234,0.181861034,0.178978083,0.228376264,0.077843806,-0.008631482,0.196650739,0.0239,7.68E-05,-0.48,0.0137,1
2010-1181-1115,0,0.82,1,0,-0.226007659,0.754224551,0.002259737,-0.160881941,-0.016519471,0.208630777,0.195491897,0.12391899,0.47078971,0.404300702,-0.246000745,-0.169522389,-0.187563589,-0.013146367,-0.287877124,0.182108673,-0.0335,0.00422138,0.9,0.001,1
2010-1181-1124,0,0.82,1,1,-0.194407582,-0.016146736,0.033853047,0.060040176,-0.388506939,0.026675594,0.016799091,-0.302025247,0.017514166,0.132200492,-0.30490261,0.377295364,-0.317372664,0.145042801,-0.391659895,0.050150155,-0.011,0,0.12,0.0034,1
2010-1181-1139,0,0.04,1,1,-0.012830129,0.247303717,0.059527254,-0.065059203,0.17890747,0.130289358,-0.198248359,-0.195171531,0.247325416,0.093058673,-0.061357621,-0.068394726,-0.219626431,-0.110923465,-0.251440411,0.059484888,-0.0029,-0.001995572,0.24,-0.0097,1
2010-1181-1143,0,0.08,1,0,-0.299298822,-0.0252291,-0.069465404,0.030569329,0.191545666,-0.100550172,0.084990441,-0.252335182,0.060187435,0.005784439,-0.050542409,0.055834668,-0.199014854,-0.252757518,-0.240759043,-0.052879566,-0.0023,-0.001304798,0.42,0.0171,1
2010-1181-1345,0,-0.04,1,1,0.013568051,0.272397721,-0.018230368,-0.124277036,-0.125505207,0.125882945,0.085551567,-0.135026476,0.379336371,0.15782302,-0.085420725,0.347085408,-0.098609289,0.128561024,-0.516270966,-0.207398257,0.001,0.000307012,0.18,-0.0055,1
2010-1181-1452,0,-0.02,1,1,-0.110278376,0.031851598,0.127894066,-0.292924205,-0.082688236,0.031344049,-0.051510848,-0.047908249,0.269865685,0.243596594,-0.117846583,0.216504684,-0.239824021,-0.106759481,-0.299290593,0.056851635,-0.0155,7.68E-05,0.06,0.0137,1
2010-1190-1246,0,-0.92,0,1,0.212169339,-0.359247292,-0.054949136,-0.268624107,-0.429426042,0.002849558,-0.071341179,-0.328556729,-0.112689908,-0.052469631,0.341274158,0.171705316,0.25825691,0.353199776,0.136807889,-0.188196222,0.0075,-0.002839848,-0.9,0.017,0
2010-1199-1211,0,0,0,1,-0.279888127,-0.226946502,-0.076776317,0.202621182,0.392356136,-0.40676954,0.121550445,-0.184500715,-0.118076244,-0.101519362,-0.128994723,-0.077137404,0.093466043,-0.233879735,-0.077881004,0.132986671,0.0239,-7.68E-05,-0.06,0.0304,0
2010-1207-1325,0,0.6,1,0,-0.148395247,0.263292842,-0.116071498,0.008957778,0.320841263,0.055893791,-0.157008443,0.416578412,0.125040741,-0.075366927,-0.018759333,0.129461837,0.03125592,-0.052479919,0.203092399,0.14265426,0.0262,-0.002225828,0.66,-0.0018,0
2010-1210-1326,0,-0.12,0,1,-0.036880927,-0.251480422,0.151195158,-0.086874063,0.077721703,0.057015004,-0.205516974,-0.289964113,-0.182609342,-0.18566314,0.05742182,0.221835853,-0.019471361,-0.121652716,-0.176260863,-0.296448067,0.03,-0.002302582,-0.48,0.0028,0
2010-1210-1329,0,0.56,0,0,-0.121019244,-0.088771869,0.06587641,0.105402584,0.362054402,-0.177318051,-0.39974489,-0.174678144,0.048059604,-0.269539739,0.270380296,-0.129286325,0.046296231,-0.113293083,-0.355362281,-0.207435241,0.0287,0.00053727,-0.18,0.0173,1
2010-1211-1199,0,0,1,0,0.279888127,0.226946502,0.076776317,-0.202621182,-0.392356136,0.40676954,-0.121550445,0.184500715,0.118076244,0.101519362,0.128994723,0.077137404,-0.093466043,0.233879735,0.077881004,-0.132986671,-0.0239,7.68E-05,0.06,-0.0304,1
2010-1211-1393,0,0,1,1,0.131195282,-0.147048724,-0.075310225,-0.434057764,-0.367379125,0.582124989,-0.085496612,-0.136738023,-0.208385986,-0.042156496,-0.403752526,0.175906628,-0.265091182,-0.07918958,0.271126632,0.122712546,-0.0265,0.000230258,-0.42,-0.0431,0
2010-1222-1268,0,0,0,1,0.213174493,-0.154870196,0.074723788,-0.342862605,-0.183574621,-0.20872584,0.311488924,-0.232218235,-0.17164226,-0.10513074,0.08603384,0.056558654,-0.078222247,0.502918483,-0.037842349,0.111417666,-0.0166,-0.002456086,-0.54,0.0209,0
2010-1242-1250,0,0.98,1,0,-0.50775122,0.405444352,-0.065653564,0.005034199,0.497824134,0.065244727,0.028889345,0.247305945,0.024707382,-0.089514089,-0.064515491,0.0451833,-0.08859294,-0.362319376,-0.118351599,-0.163572348,-0.0017,7.68E-05,0.9,0.0317,1
2010-1242-1320,0,0.98,1,0,-0.013741144,0.359323284,0.331716071,0.2981253,0.512087548,-0.003015676,-0.206963177,0.260762416,0.290215968,-0.26247729,0.328022969,0.297689827,-0.129581032,-0.246456128,-0.010146933,-0.032664171,0.0138,-0.003377112,0.48,0.0233,0
2010-1243-1139,0,-0.78,1,1,0.057205674,0.162500281,0.230129563,-0.007334333,0.367111819,-0.166696386,-0.22259952,-0.094084875,0.105896951,-0.30807595,0.029577841,-0.240023255,-0.04553141,-0.051577459,0.148148148,0.180229892,0.0151,-0.00260959,0.18,-0.0055,0
2010-1243-1317,0,0,1,0,-0.33116613,0.33660471,0.0906866,0.156026776,0.360060304,0.024551345,0.048919253,-0.094621929,0.184164632,-0.223589291,0.23571624,-0.331377109,0.155784924,-0.114960788,0.059410072,-0.048263976,-0.0065,0.00782863,0.78,0.0412,1
2010-1243-1462,2,0,1,1,-0.13287155,-0.003391462,0.01217443,0.099066595,0.238837329,-0.19448648,0.006759551,-0.057514995,-0.093374579,-0.190592604,-0.052675125,-0.456889932,-0.032234751,-0.045049134,0.285585645,0.359098777,0.0085,0.000844282,0.24,0.0111,1
2010-1246-1165,0,0.92,1,0,-0.375280517,-0.064530655,0.141561955,-0.171766612,0.414248444,0.146074185,-0.246169732,0.17564183,-0.579774369,-0.287302732,-0.148887988,-0.090871196,0.069507497,-0.290856124,-0.213817692,-0.19894374,-0.0007,0.001228044,0.66,-0.0044,1
2010-1246-1190,0,0.92,1,0,-0.212169339,0.359247292,0.054949136,0.268624107,0.429426042,-0.002849558,0.071341179,0.328556729,0.112689908,0.052469631,-0.341274158,-0.171705316,-0.25825691,-0.353199776,-0.136807889,0.188196222,-0.0075,0.002839848,0.9,-0.017,1
2010-1246-1448,0,0.92,1,0,-0.09158131,0.201205165,-0.034345654,0.242788564,0.267406924,-0.02858593,0.232063471,0.369643888,0.133652015,0.051619109,-0.010231764,-0.072409557,0.049243248,-0.138530309,0.152950737,0.012485761,-0.002,0.00422138,0.48,0.0051,1
2010-1246-1452,0,0.08,1,1,-0.095984549,-0.114400626,0.234168159,-0.274416925,0.340947972,0.074792248,-0.099822696,0.333254699,-0.035988953,-0.155164583,-0.152144748,-0.006559751,0.057894848,-0.259628883,-0.077822436,0.070417326,0.0025,-0.000614022,0.06,0.0177,0
2010-1250-1242,0,-0.98,0,1,0.50775122,-0.405444352,0.065653564,-0.005034199,-0.497824134,-0.065244727,-0.028889345,-0.247305945,-0.024707382,0.089514089,0.064515491,-0.0451833,0.08859294,0.362319376,0.118351599,0.163572348,0.0017,-7.68E-05,-0.9,-0.0317,0
2010-1257-1143,0,-0.12,0,0,-0.028010677,-0.131135591,-0.045777263,0.199471394,0.246011804,-0.20545308,0.278055609,-0.005350466,-0.212651598,-0.248891204,0.206270252,-0.371327966,0.0408232,-0.110495984,0.233716223,0.058545498,0.014,-0.000844282,-0.06,0.0307,0
2010-1266-1449,0,-0.72,0,0,-0.028050154,0.064660122,-0.368884441,0.262042325,-0.245225926,-0.184046092,0.273453792,-0.078967049,0.436756306,0.091139432,0.33364978,0.406748426,0.061525993,0.220284776,0.028464123,-0.006331642,0.0022,-0.002302582,0.3,0.0205,0
2010-1268-1222,0,0,1,0,-0.213174493,0.154870196,-0.074723788,0.342862605,0.183574621,0.20872584,-0.311488924,0.232218235,0.17164226,0.10513074,-0.08603384,-0.056558654,0.078222247,-0.502918483,0.037842349,-0.111417666,0.0166,0.002456086,0.54,-0.0209,1
2010-1268-1277,0,-0.96,1,1,0.113011421,0.199370117,0.119515838,-0.17439447,0.051589932,0.130260967,-0.047230088,-0.089045599,0.239949224,0.200447081,-0.276719111,0.173975999,-0.1822344,-0.157075606,0.081812392,-0.085233072,-0.0197,0.001918818,0.06,0.0109,0
2010-1277-1139,0,0.18,1,1,0.070555081,0.029417063,0.076400998,0.221714116,0.163280799,0.053539025,-0.390951977,0.038687982,0.011973446,-0.236756795,0.170445893,-0.468045896,0.187482897,-0.054849537,0.084074587,0.230801663,0.0173,-0.00168856,0,-0.0106,0
2010-1277-1268,0,0.96,1,1,-0.113011421,-0.199370117,-0.119515838,0.17439447,-0.051589932,-0.130260967,0.047230088,0.089045599,-0.239949224,-0.200447081,0.276719111,-0.173975999,0.1822344,0.157075606,-0.081812392,0.085233072,0.0197,-0.001918818,-0.06,-0.0109,1
2010-1277-1308,0,0.96,1,0,-0.381098866,-0.05084097,-0.184977833,0.282294429,0.08316404,0.235225416,-0.357909138,0.012683514,-0.176782723,-0.057296676,-0.070429081,-0.116824993,0.083470744,-0.248377155,-0.209864342,0.151145761,0.019,-0.001765314,0.42,0.0148,1
2010-1277-1320,0,0.96,1,0,0.08212801,0.087356179,0.282111329,0.397146377,0.167835682,0.062079093,-0.333962914,0.207584009,-0.056127671,-0.327673578,0.348219495,-0.022937189,0.035167734,0.017336739,-0.031575557,0.143497492,0.0203,0.001151292,0.24,0.0029,1
2010-1277-1397,0,0.16,1,1,0.062954179,0.141259316,-0.092750858,0.271227689,-0.063629365,0.06325011,-0.14517272,-0.006750822,0.135132972,0.060502832,0.110973765,-0.476920208,-0.040479381,-0.029322046,0.229287006,0.107578739,0.0126,0.000307012,0.06,-0.0129,1
2010-1278-1462,0,0.5,0,1,-0.023097269,-0.076210794,-0.161367884,0.379934819,0.40225178,0.006503742,-0.006800045,-0.00707707,0.126921955,-0.048475295,0.193408028,-0.603859064,0.227544784,-0.125468382,0.31025748,0.190896046,0.0099,-0.001151292,-0.3,0.024,0
2010-1281-1155,0,-0.52,0,0,0.013783658,-0.012152973,0.057091586,0.095282601,0.016802814,0.050216288,-0.008159476,-0.166130449,0.147135007,0.282943251,-0.071998128,-0.058708672,0.0859301,-0.110649033,0.165059703,0.174060979,-0.0339,0.007061144,-0.18,0.0176,1
2010-1281-1452,0,-0.84,0,1,-0.037873934,-0.238432441,0.277756058,-0.183552524,0.046104826,0.141897855,-0.041401891,-0.016227069,0.173437705,0.089830252,-0.09830932,-0.038788092,-0.045180575,-0.047128487,-0.049402239,0.173565395,-0.0109,0.000383764,-0.48,0.066,0
2010-1285-1307,0,0,0,1,0.019799394,-0.222139351,-0.192484225,-0.205734556,-0.077507859,-0.049245431,-0.122585926,0.205977865,0.135670461,0.221389512,-0.351410329,0.004574274,-0.331409586,-0.226776158,0.197726091,-0.09150554,0.0056,-0.00368412,-0.66,0.0031,0
2010-1288-1452,0,-0.84,0,1,0.292420658,-0.336075586,0.250342088,-0.436952656,-0.094866668,0.012380926,-0.20931181,-0.068020177,-0.037424165,-0.013363436,-0.151660189,0.181106163,-0.22009655,-0.02120518,0.014407766,-0.02683551,-0.0115,-0.00475864,-0.78,0.0065,0
2010-1293-1139,0,-0.78,0,1,0.129749805,-0.024860401,0.08158119,0.053270257,0.386042384,-0.035953308,-0.2509046,0.167475594,0.223264165,-0.192881443,0.040927056,-0.30016893,-0.072833416,-0.267846022,0.168705571,0.087932896,0.0127,-0.000307012,-0.48,0.023,0
2010-1293-1435,0,0,0,1,-0.093202916,-0.120949947,-0.097790306,0.173050196,0.088702607,-0.024669166,0.037459542,0.138027957,0.067935295,-0.125890599,0.124950143,-0.282650666,-0.058670194,-0.218595962,0.00854363,0.431831294,0.0002,0.0029166,-0.54,0.0508,1
2010-1307-1285,0,0,1,0,-0.019799394,0.222139351,0.192484225,0.205734556,0.077507859,0.049245431,0.122585926,-0.205977865,-0.135670461,-0.221389512,0.351410329,-0.004574274,0.331409586,0.226776158,-0.197726091,0.09150554,-0.0056,0.00368412,0.66,-0.0031,1
2010-1307-1449,0,-0.72,1,0,0.083628148,0.099475379,-0.178769421,0.143737141,0.015198982,-0.49020617,0.31387805,-0.081978568,0.189550967,-0.229663176,0.344942957,0.108071346,0.444111931,0.170375022,0.088093826,-0.085314437,-0.0015,-0.000690776,0.48,-0.0036,0
2010-1308-1277,0,-0.96,0,1,0.381098866,0.05084097,0.184977833,-0.282294429,-0.08316404,-0.235225416,0.357909138,-0.012683514,0.176782723,0.057296676,0.070429081,0.116824993,-0.083470744,0.248377155,0.209864342,-0.151145761,-0.019,0.001765314,-0.42,-0.0148,0
2010-1317-1243,0,0,0,1,0.33116613,-0.33660471,-0.0906866,-0.156026776,-0.360060304,-0.024551345,-0.048919253,0.094621929,-0.184164632,0.223589291,-0.23571624,0.331377109,-0.155784924,0.114960788,-0.059410072,0.048263976,0.0065,-0.00782863,-0.78,-0.0412,0
2010-1320-1242,0,-0.98,0,1,0.013741144,-0.359323284,-0.331716071,-0.2981253,-0.512087548,0.003015676,0.206963177,-0.260762416,-0.290215968,0.26247729,-0.328022969,-0.297689827,0.129581032,0.246456128,0.010146933,0.032664171,-0.0138,0.003377112,-0.48,-0.0233,1
2010-1320-1277,0,-0.96,0,1,-0.08212801,-0.087356179,-0.282111329,-0.397146377,-0.167835682,-0.062079093,0.333962914,-0.207584009,0.056127671,0.327673578,-0.348219495,0.022937189,-0.035167734,-0.017336739,0.031575557,-0.143497492,-0.0203,-0.001151292,-0.24,-0.0029,0
2010-1323-1330,0,0,0,0,0.254361485,0.314288609,-0.013050176,0.11370795,-0.047468084,0.127623387,0.261693272,0.109087259,0.406102226,0.334500018,0.072331056,0.082611176,-0.058736852,0.103556011,0.352792603,0.570069678,-0.0086,-0.00614015,0.3,-0.0385,0
2010-1324-1338,0,0,0,1,0.332225944,-0.07280526,0.329964579,-0.521602447,0.027452259,-0.059019331,0.05518131,0.045338419,-0.155460383,0.104796765,-0.090045456,-0.192733815,-0.10203695,0.339837029,0.185565878,0.116817314,0.0132,-0.000921034,-0.66,0.0108,0
2010-1325-1207,0,-0.6,0,1,0.148395247,-0.263292842,0.116071498,-0.008957778,-0.320841263,-0.055893791,0.157008443,-0.416578412,-0.125040741,0.075366927,0.018759333,-0.129461837,-0.03125592,0.052479919,-0.203092399,-0.14265426,-0.0262,0.002225828,-0.66,0.0018,1
2010-1325-1397,0,-0.8,0,1,0.258725247,0.04696823,0.001829683,0.124562277,-0.22029703,0.060058902,0.124269306,-0.269957588,0.256599976,0.255009618,0.150018624,-0.148801036,-0.170334065,0.069178075,0.073100378,0.027989408,-0.0044,-0.004067878,-0.48,-0.005,0
2010-1326-1210,0,0.12,1,0,0.036880927,0.251480422,-0.151195158,0.086874063,-0.077721703,-0.057015004,0.205516974,0.289964113,0.182609342,0.18566314,-0.05742182,-0.221835853,0.019471361,0.121652716,0.176260863,0.296448067,-0.03,0.002302582,0.48,-0.0028,1
2010-1326-1364,0,0.68,1,0,-0.127724315,0.490855718,-0.068085323,-0.166523035,0.139795351,-0.600337229,-0.013414976,0.366577158,0.08073213,0.063873749,-0.055420956,-0.329786534,-0.135306665,-0.201998079,0.194746436,0.292365046,-0.0244,0.000460516,0.78,0.0116,1
2010-1326-1397,0,-0.12,1,1,0.084344813,0.336683516,-0.143254803,0.065635753,0.07749182,0.048989165,0.118898109,0.152146962,0.398623111,0.113707207,0.113653669,-0.515752177,-0.071216065,-0.029322046,0.291691375,0.108710446,-0.0047,-0.002993352,0.24,-0.003,0
2010-1329-1210,0,-0.56,0,0,0.121019244,0.088771869,-0.06587641,-0.105402584,-0.362054402,0.177318051,0.39974489,0.174678144,-0.048059604,0.269539739,-0.270380296,0.129286325,-0.046296231,0.113293083,0.355362281,0.207435241,-0.0287,-0.00053727,0.18,-0.0173,0
2010-1330-1124,0,0,0,1,-0.125316198,-0.296864094,-0.068679579,0.278859401,-0.452280649,-0.333975988,-0.201745277,-0.192927949,-0.371971616,-0.360394179,-0.143620475,0.221111867,0.019064392,0.23754763,-0.260137782,-0.111114399,0.011,-0.0063704,-0.48,0.028,0
2010-1330-1323,0,0,0,0,-0.254361485,-0.314288609,0.013050176,-0.11370795,0.047468084,-0.127623387,-0.261693272,-0.109087259,-0.406102226,-0.334500018,-0.072331056,-0.082611176,0.058736852,-0.103556011,-0.352792603,-0.570069678,0.0086,0.00614015,-0.3,0.0385,1
2010-1338-1324,0,0,1,0,-0.332225944,0.07280526,-0.329964579,0.521602447,-0.027452259,0.059019331,-0.05518131,-0.045338419,0.155460383,-0.104796765,0.090045456,0.192733815,0.10203695,-0.339837029,-0.185565878,-0.116817314,-0.0132,0.000921034,0.66,-0.0108,1
2010-1338-1462,0,0,1,1,-0.090293742,-0.114772139,-0.346982978,0.450613875,0.081105789,0.051346733,-0.079636598,-0.06180139,-0.192713009,-0.082099854,-0.091934245,-0.225258331,-0.074731436,-0.128181041,0.114566632,0.04784236,-0.0032,-0.000614022,0.18,-0.0116,0
2010-1345-1181,0,0.04,1,1,-0.013568051,-0.272397721,0.018230368,0.124277036,0.125505207,-0.125882945,-0.085551567,0.135026476,-0.379336371,-0.15782302,0.085420725,-0.347085408,0.098609289,-0.128561024,0.516270966,0.207398257,-0.001,-0.000307012,-0.18,0.0055,0
2010-1345-1373,0,0.86,1,0,-0.176940386,-0.033351721,-0.116302164,0.139725562,0.1956194,-0.202956059,0.164687779,-0.000306171,-0.015530028,0.221701222,-0.086330508,-0.070544745,-0.111783156,-0.304688572,0.183515993,0.565535453,-0.0086,0.003377112,0.54,-0.0183,1
2010-1345-1401,1,0.86,1,1,-0.092383003,-0.07620798,0.059546802,0.1771255,0.169717512,0.067765444,-0.122643774,0.032795443,-0.109419225,0.265425172,-0.102475863,-0.619775784,-0.180118863,-0.174053472,0.124801417,0.114598281,-0.0189,0.000383764,0.06,0.0061,1
2010-1352-1437,1,-0.9,0,1,0.118717412,-0.496040011,-0.226802512,0.096629909,-0.234410752,-0.077631193,-0.152160771,-0.182799207,-0.068472785,-0.396516868,-0.057210855,-0.200083368,-0.011307423,0.027279636,-0.105737483,0.06687427,0.0127,-0.000997786,-0.78,0.0044,0
2010-1358-1124,0,0,0,1,0.225421572,-0.220692703,0.165609777,0.648898788,-0.59844856,-0.0179868,0.221890881,-0.057188747,-0.031826265,-0.103834919,0.322270898,0.277780215,-0.037342913,0.478768432,-0.025103775,0.09017412,0.0001,-0.000153506,-0.66,0.0093,0
