game_id,numot,season,team1_adjde,team1_adjoe,team1_adjtempo,team1_ap_final,team1_ap_preseason,team1_arate,team1_blockpct,team1_coaches_before_final,team1_coaches_preseason,team1_distance,team1_f3grate,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_id,team1_opparate,team1_oppblockpct,team1_oppf3grate,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppstlrate,team1_pt_career_overall_losses,team1_pt_career_school_losses,team1_pt_career_school_wins,team1_pt_coach_season_losses,team1_pt_coach_season_wins,team1_pt_overall_ff,team1_pt_overall_ncaa,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_school_ncaa,team1_pt_school_s16,team1_pt_team_season_losses,team1_pt_team_season_wins,team1_rpi_norm,team1_seed_norm,team1_stlrate,team2_adjde,team2_adjoe,team2_adjtempo,team2_ap_final,team2_ap_preseason,team2_arate,team2_blockpct,team2_coaches_before_final,team2_coaches_preseason,team2_distance,team2_f3grate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_id,team2_opparate,team2_oppblockpct,team2_oppf3grate,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppstlrate,team2_pt_career_overall_losses,team2_pt_career_school_losses,team2_pt_career_school_wins,team2_pt_coach_season_losses,team2_pt_coach_season_wins,team2_pt_overall_ff,team2_pt_overall_ncaa,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_school_ncaa,team2_pt_school_s16,team2_pt_team_season_losses,team2_pt_team_season_wins,team2_rpi_norm,team2_seed_norm,team2_stlrate,win_or_lose
2007-1424-1458,0.0,2007.0,,,,19.0,,55.9536,14.4036,,,25.83155375,36.3679,49.0829,35.9435,71.4685,1424.0,48.7662,6.8966,33.0151,46.9617,34.2466,70.4185,0.0766,266.0,33.0,380.0,6.0,28.0,1.0,9.0,2.0,0.0,0.0,0.0,6.0,28.0,0.50184206,0.35,0.1169,89.3678,112.6304,64.2519,6.0,9.0,56.1707,8.6754,3.0,9.0,13.12300106,31.618,50.9697,35.2349,68.8312,1458.0,49.0885,8.0683,31.1467,43.9194,34.4178,65.7795,0.0875,81.0,54.0,171.0,5.0,29.0,0.0,5.0,2.0,0.0,5.0,2.0,5.0,29.0,0.49815794,0.65,0.0875,1.0
2007-1425-1116,0.0,2007.0,,,,23.0,,49.8943,10.7246,23.0,,13.664859,26.3449,50.4437,39.5038,71.5019,1425.0,50.0589,7.0307,36.61,43.6232,30.9912,70.3759,0.0864,155.0,24.0,282.0,11.0,23.0,0.0,5.0,1.0,0.0,0.0,0.0,11.0,23.0,0.502033939,0.71,0.0809,93.1209,107.4707,67.3636,,,59.1373,16.6667,,,25.97906946,32.0942,51.5806,34.584,70.274,1116.0,52.5424,9.0208,33.997,45.3243,32.9429,70.0,0.1129,76.0,70.0,112.0,13.0,21.0,0.0,2.0,1.0,0.0,1.0,0.0,13.0,21.0,0.497966061,0.29,0.1011,1.0
2007-1425-1314,0.0,2007.0,,,,23.0,,49.8943,10.7246,23.0,,44.71828748,26.3449,50.4437,39.5038,71.5019,1425.0,50.0589,7.0307,36.61,43.6232,30.9912,70.3759,0.0864,155.0,24.0,282.0,11.0,23.0,0.0,5.0,1.0,0.0,0.0,0.0,11.0,23.0,0.499884871,0.38,0.0809,90.4833,118.0858,72.9832,4.0,2.0,58.9722,11.0045,4.0,2.0,6.97991658,25.2415,54.6067,35.7737,71.1702,1314.0,53.2225,8.5955,32.513,45.2975,33.7317,66.5635,0.1012,130.0,29.0,521.0,6.0,28.0,5.0,17.0,10.0,1.0,3.0,1.0,6.0,28.0,0.500115129,0.62,0.1101,0.0
2007-1425-1400,0.0,2007.0,,,,23.0,,49.8943,10.7246,23.0,,13.664859,26.3449,50.4437,39.5038,71.5019,1425.0,50.0589,7.0307,36.61,43.6232,30.9912,70.3759,0.0864,155.0,24.0,282.0,11.0,23.0,0.0,5.0,1.0,0.0,0.0,0.0,11.0,23.0,0.49788931,0.47,0.0809,99.5146,118.9737,68.4709,11.0,21.0,50.5711,14.1219,,19.0,26.25772686,36.582,47.7058,38.8889,73.6471,1400.0,54.8998,8.2302,36.0971,44.0143,36.0406,68.8752,0.0801,219.0,85.0,417.0,9.0,24.0,1.0,14.0,5.0,1.0,8.0,4.0,9.0,24.0,0.50211069,0.53,0.1044,1.0
2007-1433-1181,0.0,2007.0,,,,,,52.7192,8.6601,,,5.535923978,30.898,48.2379,40.0657,72.7729,1433.0,49.6314,8.5169,31.8865,49.8366,35.6021,69.0476,0.08,6.0,6.0,27.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,0.502763074,0.35,0.1213,90.5274,110.2039,65.5645,,12.0,52.6764,11.4515,,11.0,6.903734544,29.6465,50.5673,38.0769,68.9112,1181.0,49.0196,9.3193,24.3377,45.6601,31.5193,70.6542,0.1134,260.0,201.0,775.0,10.0,22.0,10.0,22.0,17.0,10.0,22.0,17.0,10.0,22.0,0.497236926,0.65,0.1093,1.0
2007-1433-1338,1.0,2007.0,,,,,,52.7192,8.6601,,,5.535923978,30.898,48.2379,40.0657,72.7729,1433.0,49.6314,8.5169,31.8865,49.8366,35.6021,69.0476,0.08,6.0,6.0,27.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,0.499078967,0.26,0.1213,94.6952,115.1422,62.916,12.0,4.0,67.3257,10.0681,5.0,5.0,2.697080756,29.4349,50.9749,38.2304,66.1224,1338.0,54.0049,7.5209,34.7009,45.95,30.9117,72.7417,0.0801,29.0,29.0,103.0,7.0,27.0,0.0,3.0,1.0,0.0,3.0,1.0,7.0,27.0,0.500921033,0.74,0.0822,0.0
2007-1435-1203,0.0,2007.0,100.5202,112.9542,67.4717,,,63.7413,7.2925,,,34.74778223,42.805,51.0483,37.2716,73.1079,1435.0,53.4689,10.0273,36.8114,50.0419,34.3885,70.084,0.0927,170.0,107.0,265.0,11.0,20.0,0.0,3.0,1.0,0.0,1.0,1.0,11.0,20.0,0.50295495,0.65,0.1071,95.4759,103.5669,67.7383,,,56.068,13.7998,,,44.42235362,25.8477,48.9505,36.7742,70.0491,1203.0,60.6061,6.4468,38.677,46.7444,32.6656,72.7132,0.0954,64.0,64.0,114.0,8.0,23.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,23.0,0.49704505,0.35,0.1365,1.0
2007-1435-1207,0.0,2007.0,100.5202,112.9542,67.4717,,,63.7413,7.2925,,,13.55098022,42.805,51.0483,37.2716,73.1079,1435.0,53.4689,10.0273,36.8114,50.0419,34.3885,70.084,0.0927,170.0,107.0,265.0,11.0,20.0,0.0,3.0,1.0,0.0,1.0,1.0,11.0,20.0,0.49946273,0.38,0.1071,92.4556,118.5962,60.2223,8.0,8.0,59.1549,15.6716,16.0,8.0,3.545770106,34.7755,57.7666,37.0079,70.9581,1207.0,54.4474,7.1369,37.6744,43.2007,30.3155,71.0145,0.1128,71.0,29.0,136.0,6.0,26.0,0.0,3.0,1.0,0.0,1.0,1.0,6.0,26.0,0.50053727,0.62,0.0866,0.0
2007-1435-1450,2.0,2007.0,100.5202,112.9542,67.4717,,,63.7413,7.2925,,,34.74778223,42.805,51.0483,37.2716,73.1079,1435.0,53.4689,10.0273,36.8114,50.0419,34.3885,70.084,0.0927,170.0,107.0,265.0,11.0,20.0,0.0,3.0,1.0,0.0,1.0,1.0,11.0,20.0,0.500729151,0.41,0.1071,92.6656,108.6062,60.849,13.0,,57.1429,13.549,11.0,,9.241782847,29.64,50.3597,37.1917,71.6695,1450.0,45.9803,6.6347,34.7777,44.3182,33.1148,68.4746,0.0729,7.0,7.0,25.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.499270849,0.59,0.1056,1.0
2007-1437-1246,0.0,2007.0,93.0258,111.0917,66.8163,,,54.4715,10.537,,,12.46948143,39.1378,46.1323,35.2174,78.2609,1437.0,56.0472,13.1407,40.218,44.9848,35.241,69.5527,0.095,154.0,69.0,248.0,10.0,22.0,0.0,4.0,2.0,0.0,2.0,2.0,10.0,22.0,0.495586827,0.47,0.1199,94.743,113.314,67.4653,,22.0,60.3371,12.5687,18.0,22.0,4.957962371,34.8315,54.1051,35.4839,70.2899,1246.0,52.5626,8.9491,37.5674,45.7973,33.4204,64.7887,0.102,144.0,82.0,386.0,11.0,21.0,1.0,13.0,9.0,1.0,9.0,6.0,11.0,21.0,0.504413173,0.53,0.0864,0.0
2007-1438-1107,0.0,2007.0,97.9833,109.6875,69.0223,,,50.5076,8.3263,,,4.880492334,38.1032,48.0287,36.6812,74.5149,1438.0,57.8947,10.3047,35.903,44.2389,35.1351,70.5972,0.0678,94.0,25.0,115.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,0.500729151,0.77,0.0655,101.1034,105.8143,64.9469,,,54.6366,7.3345,,,5.029103709,34.6198,49.566,37.2131,72.1934,1107.0,53.504,11.3715,33.9243,48.4794,34.8432,71.2074,0.0949,92.0,92.0,76.0,9.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,23.0,0.499270849,0.23,0.0902,1.0
2007-1438-1397,0.0,2007.0,97.9833,109.6875,69.0223,,,50.5076,8.3263,,,4.880492334,38.1032,48.0287,36.6812,74.5149,1438.0,57.8947,10.3047,35.903,44.2389,35.1351,70.5972,0.0678,94.0,25.0,115.0,10.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,0.499884871,0.53,0.0655,96.4224,111.0303,72.472,25.0,25.0,55.6575,8.3721,,24.0,8.608510028,40.9506,50.6192,36.4955,65.3012,1397.0,55.3355,11.4551,35.1433,51.6279,34.7639,72.7506,0.0853,56.0,18.0,130.0,10.0,22.0,0.0,3.0,1.0,0.0,1.0,0.0,10.0,22.0,0.500115129,0.47,0.1302,0.0
2007-1439-1228,0.0,2007.0,95.5252,110.0334,64.4347,,,49.8826,13.1047,25.0,,3.746217619,23.5068,49.8567,36.3636,66.156,1439.0,48.9906,6.3037,35.7264,45.7344,35.2848,65.6878,0.0694,225.0,55.0,279.0,11.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,21.0,0.499923247,0.71,0.1259,88.964,103.1107,62.8191,,,61.7722,8.7533,,,7.267342876,37.7596,48.2002,34.877,62.3529,1228.0,54.9784,9.8332,34.4728,44.2971,32.2689,69.4491,0.0859,81.0,27.0,215.0,11.0,23.0,1.0,5.0,3.0,1.0,3.0,2.0,11.0,23.0,0.500076753,0.29,0.0936,1.0
2007-1439-1356,0.0,2007.0,95.5252,110.0334,64.4347,,,49.8826,13.1047,25.0,,3.746217619,23.5068,49.8567,36.3636,66.156,1439.0,48.9906,6.3037,35.7264,45.7344,35.2848,65.6878,0.0694,225.0,55.0,279.0,11.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,21.0,0.499923247,0.47,0.1259,89.3695,106.803,61.7576,14.0,,54.5455,10.939,15.0,,6.632708681,36.3081,49.7121,36.8687,69.179,1356.0,51.7774,8.3493,32.1733,46.1762,34.6939,70.1453,0.1082,25.0,25.0,76.0,6.0,27.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,27.0,0.500076753,0.53,0.1049,0.0
2007-1450-1331,0.0,2007.0,92.6656,108.6062,60.849,13.0,,57.1429,13.549,11.0,,9.241782847,29.64,50.3597,37.1917,71.6695,1450.0,45.9803,6.6347,34.7777,44.3182,33.1148,68.4746,0.0729,7.0,7.0,25.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.49915572,0.83,0.1056,97.7172,105.8269,67.2901,,,55.9343,11.0856,,,25.63734872,31.5665,51.1188,36.9403,70.7865,1331.0,44.4302,6.3683,29.4118,46.1009,32.6606,70.598,0.0829,101.0,101.0,144.0,10.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,23.0,0.50084428,0.17,0.0915,1.0
2007-1450-1435,2.0,2007.0,92.6656,108.6062,60.849,13.0,,57.1429,13.549,11.0,,9.241782847,29.64,50.3597,37.1917,71.6695,1450.0,45.9803,6.6347,34.7777,44.3182,33.1148,68.4746,0.0729,7.0,7.0,25.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.499270849,0.59,0.1056,100.5202,112.9542,67.4717,,,63.7413,7.2925,,,34.74778223,42.805,51.0483,37.2716,73.1079,1435.0,53.4689,10.0273,36.8114,50.0419,34.3885,70.084,0.0927,170.0,107.0,265.0,11.0,20.0,0.0,3.0,1.0,0.0,1.0,1.0,11.0,20.0,0.500729151,0.41,0.1071,0.0
2007-1451-1417,0.0,2007.0,103.7314,100.9254,66.2393,,,56.8713,6.7781,,,9.882377366,29.2958,52.0916,38.7019,67.0227,1451.0,53.4694,9.4622,34.6877,50.8821,32.6923,69.9262,0.0939,11.0,11.0,20.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.49834982,0.11,0.0969,91.944,113.0406,64.2998,7.0,6.0,55.0931,8.2886,7.0,6.0,5.411207594,32.7792,52.473,37.084,66.7195,1417.0,55.0649,7.8825,27.5709,45.7406,35.0806,69.9816,0.0797,141.0,40.0,253.0,5.0,26.0,1.0,5.0,3.0,1.0,2.0,1.0,5.0,26.0,0.50165018,0.89,0.1133,0.0
2007-1457-1323,0.0,2007.0,97.8227,111.9561,63.134,22.0,,61.8454,10.7212,,,4.644229549,40.1649,55.1181,35.4839,62.867,1457.0,51.3274,7.9724,37.1709,47.1735,31.9605,66.1017,0.0973,82.0,82.0,193.0,4.0,28.0,0.0,6.0,0.0,0.0,6.0,0.0,4.0,28.0,0.502686323,0.35,0.1087,98.6231,117.3749,71.0797,17.0,,63.5213,8.6275,,,4.011140399,38.8273,50.2591,39.0476,74.3119,1323.0,58.2166,10.19,32.2169,45.4118,33.9934,68.7285,0.093,129.0,77.0,241.0,7.0,24.0,0.0,5.0,1.0,0.0,3.0,1.0,7.0,24.0,0.497313677,0.65,0.1201,1.0
2007-1457-1332,0.0,2007.0,97.8227,111.9561,63.134,22.0,,61.8454,10.7212,,,4.644229549,40.1649,55.1181,35.4839,62.867,1457.0,51.3274,7.9724,37.1709,47.1735,31.9605,66.1017,0.0973,82.0,82.0,193.0,4.0,28.0,0.0,6.0,0.0,0.0,6.0,0.0,4.0,28.0,0.499194096,0.26,0.1087,97.5042,115.7993,66.9999,10.0,,53.271,5.4054,17.0,,39.04534345,42.0929,49.6759,39.019,76.0745,1332.0,50.1099,12.2366,34.0241,50.1826,31.5864,68.5185,0.0848,199.0,119.0,280.0,7.0,26.0,0.0,4.0,1.0,0.0,3.0,1.0,7.0,26.0,0.500805904,0.74,0.102,0.0
2007-1458-1394,0.0,2007.0,89.3678,112.6304,64.2519,6.0,9.0,56.1707,8.6754,3.0,9.0,13.12300106,31.618,50.9697,35.2349,68.8312,1458.0,49.0885,8.0683,31.1467,43.9194,34.4178,65.7795,0.0875,81.0,54.0,171.0,5.0,29.0,0.0,5.0,2.0,0.0,5.0,2.0,5.0,29.0,0.494090307,0.89,0.0875,104.8191,112.1727,68.9389,,,65.2532,8.349,,,7.621056182,27.0885,56.4448,40.5896,71.831,1394.0,56.0425,7.4979,38.3815,48.8743,34.9398,71.205,0.1096,141.0,48.0,209.0,6.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,26.0,0.505909693,0.11,0.1068,1.0
2007-1458-1424,0.0,2007.0,89.3678,112.6304,64.2519,6.0,9.0,56.1707,8.6754,3.0,9.0,13.12300106,31.618,50.9697,35.2349,68.8312,1458.0,49.0885,8.0683,31.1467,43.9194,34.4178,65.7795,0.0875,81.0,54.0,171.0,5.0,29.0,0.0,5.0,2.0,0.0,5.0,2.0,5.0,29.0,0.49815794,0.65,0.0875,,,,19.0,,55.9536,14.4036,,,25.83155375,36.3679,49.0829,35.9435,71.4685,1424.0,48.7662,6.8966,33.0151,46.9617,34.2466,70.4185,0.0766,266.0,33.0,380.0,6.0,28.0,1.0,9.0,2.0,0.0,0.0,0.0,6.0,28.0,0.50184206,0.35,0.1169,0.0
2007-1460-1338,0.0,2007.0,95.6353,103.1979,63.6362,,,52.4804,4.9116,,,6.079558408,29.7714,47.681,34.5489,73.227,1460.0,58.7989,7.323,40.2231,48.5265,32.4088,71.4029,0.075,49.0,9.0,106.0,9.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,23.0,0.495817068,0.17,0.0942,94.6952,115.1422,62.916,12.0,4.0,67.3257,10.0681,5.0,5.0,2.697080756,29.4349,50.9749,38.2304,66.1224,1338.0,54.0049,7.5209,34.7009,45.95,30.9117,72.7417,0.0801,29.0,29.0,103.0,7.0,27.0,0.0,3.0,1.0,0.0,3.0,1.0,7.0,27.0,0.504182932,0.83,0.0822,0.0
2007-1462-1140,0.0,2007.0,98.2368,115.0832,67.4587,,,59.8351,9.2535,,,10.74109325,38.6211,52.968,39.0421,74.144,1462.0,53.8741,9.2237,32.916,48.7558,31.5372,67.5627,0.0828,31.0,31.0,62.0,8.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,24.0,0.501343171,0.47,0.0845,,,,24.0,,55.1392,8.7356,,,23.92263994,31.2794,52.3556,40.9015,65.9159,1140.0,50.6112,8.0547,30.2512,47.7395,34.4523,68.8857,0.0957,17.0,17.0,45.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,0.498656829,0.53,0.083,1.0
2007-1462-1326,1.0,2007.0,98.2368,115.0832,67.4587,,,59.8351,9.2535,,,10.74109325,38.6211,52.968,39.0421,74.144,1462.0,53.8741,9.2237,32.916,48.7558,31.5372,67.5627,0.0828,31.0,31.0,62.0,8.0,24.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,24.0,0.499769742,0.26,0.0845,89.683,116.5324,65.3922,1.0,7.0,56.6569,15.5,2.0,4.0,12.25603733,36.4512,53.5354,36.1006,70.2635,1326.0,54.0421,6.9264,37.3041,44.5,33.6134,68.53,0.0761,52.0,21.0,178.0,3.0,30.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,30.0,0.500230258,0.74,0.1043,0.0
2008-1110-1397,0.0,2008.0,105.0294,107.8497,61.9209,,,55.0143,8.1921,,,11.12803187,40.152,46.3492,41.0095,74.1194,1110.0,55.4745,13.1217,35.6364,45.1036,35.034,73.4472,0.1021,217.0,113.0,270.0,11.0,21.0,0.0,5.0,2.0,0.0,0.0,0.0,11.0,21.0,0.4968148,0.11,0.0734,96.1714,116.0628,72.1186,5.0,7.0,60.6426,8.8836,4.0,7.0,3.770781609,38.8509,51.5287,35.7981,65.7074,1397.0,54.9884,10.8874,35.8548,50.3145,31.2236,67.3885,0.0793,61.0,23.0,161.0,4.0,29.0,0.0,4.0,2.0,0.0,2.0,1.0,4.0,29.0,0.5031852,0.89,0.126,0.0
2008-1112-1452,0.0,2008.0,97.0594,114.3542,65.0121,,17.0,61.9458,8.8323,,17.0,34.56240778,32.0655,51.2489,39.5985,74.3849,1112.0,52.8186,7.4935,28.172,47.5299,34.542,70.4947,0.0775,179.0,14.0,171.0,14.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,19.0,0.499923247,0.41,0.0849,94.6948,110.1034,65.4761,,,58.1933,14.1738,,,3.009515926,33.8725,50.0719,35.9551,68.6606,1452.0,51.5723,6.7626,32.2906,45.1057,35.9606,65.508,0.0812,196.0,10.0,542.0,10.0,24.0,1.0,15.0,4.0,0.0,0.0,0.0,10.0,24.0,0.500076753,0.59,0.1032,0.0
2008-1116-1231,0.0,2008.0,95.5965,107.9489,68.3987,,19.0,53.953,14.1517,,19.0,15.54185321,30.3348,52.2956,34.1021,67.81,1116.0,52.864,9.8996,34.9771,47.6153,33.2849,69.7143,0.0968,78.0,11.0,102.0,11.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,22.0,0.502494446,0.47,0.0985,95.041,111.8118,68.1095,,9.0,51.9666,10.3306,12.0,9.0,8.583946274,34.8953,52.3285,34.9131,75.9211,1231.0,56.0724,7.9594,35.604,45.0413,34.2302,65.0086,0.0899,143.0,3.0,159.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.497505554,0.53,0.1042,1.0
2008-1116-1314,0.0,2008.0,95.5965,107.9489,68.3987,,19.0,53.953,14.1517,,19.0,15.54185321,30.3348,52.2956,34.1021,67.81,1116.0,52.864,9.8996,34.9771,47.6153,33.2849,69.7143,0.0968,78.0,11.0,102.0,11.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,22.0,0.499616236,0.26,0.0985,93.24,118.7927,74.4187,1.0,1.0,51.92,10.5006,5.0,1.0,0.432562377,22.6209,52.1169,37.2414,75.6923,1314.0,50.3299,9.8286,34.2169,47.8022,32.6291,66.7707,0.1042,133.0,32.0,556.0,2.0,32.0,5.0,18.0,11.0,1.0,4.0,2.0,2.0,32.0,0.500383764,0.74,0.1069,0.0
2008-1122-1400,0.0,2008.0,103.0212,103.4497,67.4537,,,58.5965,6.5905,,,5.291570113,37.2979,48.4193,38.1818,71.3278,1122.0,60.3624,9.6506,39.8838,52.812,37.351,69.4175,0.0987,246.0,246.0,295.0,10.0,24.0,0.0,2.0,0.0,0.0,2.0,0.0,10.0,24.0,0.501112914,0.11,0.1401,95.1518,118.6783,64.7277,7.0,15.0,48.3417,14.1673,11.0,16.0,7.002959705,34.8806,48.5121,37.9845,68.2652,1400.0,56.3981,7.474,38.0775,43.1801,33.2108,68.5714,0.0666,226.0,92.0,446.0,6.0,28.0,1.0,15.0,5.0,1.0,9.0,4.0,6.0,28.0,0.498887086,0.89,0.0886,0.0
2008-1124-1345,0.0,2008.0,99.946,113.9904,71.7967,,,42.659,10.1604,,,21.38511422,36.6197,49.7119,37.1795,74.1279,1124.0,46.6418,9.8765,29.9251,46.4477,35.0626,70.5563,0.0718,90.0,79.0,77.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,0.499078967,0.35,0.1014,91.4457,108.4965,67.9233,20.0,,55.9553,12.5545,23.0,,9.996002338,34.5789,44.9718,37.5951,71.2057,1345.0,55.2055,8.93,31.5224,47.6024,34.8485,67.0407,0.0863,44.0,39.0,80.0,8.0,24.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,24.0,0.500921033,0.65,0.1242,0.0
2008-1125-1181,0.0,2008.0,104.5431,107.4327,70.426,,,62.3884,4.8917,,,10.14116709,47.3081,52.3179,36.1433,69.764,1125.0,52.921,10.123,34.3684,51.8845,34.6095,70.3102,0.1045,119.0,119.0,151.0,8.0,25.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,25.0,0.500268635,0.11,0.1157,90.8427,114.8889,73.2752,9.0,13.0,51.4523,8.7615,2.0,11.0,3.464615279,39.1367,51.6942,37.7451,69.7183,1181.0,47.6136,11.3475,25.037,46.9697,32.9389,67.1827,0.0776,266.0,207.0,802.0,5.0,27.0,10.0,23.0,17.0,10.0,23.0,17.0,5.0,27.0,0.499731365,0.89,0.1168,0.0
2008-1129-1257,0.0,2008.0,103.3789,106.6432,72.4141,,,60.4847,5.5394,,,31.07298521,35.6237,56.2397,39.1691,66.2234,1129.0,49.6124,8.2923,32.1464,49.1254,35.2308,70.5449,0.0854,81.0,81.0,108.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,0.500307011,0.17,0.0821,89.0068,109.7418,67.2716,13.0,6.0,58.1545,13.5632,,6.0,4.807743889,38.6872,53.528,34.9614,64.7139,1257.0,57.1059,7.6237,34.6847,43.1418,30.4473,68.2635,0.0866,190.0,66.0,518.0,8.0,24.0,5.0,12.0,7.0,1.0,4.0,1.0,8.0,24.0,0.499692989,0.83,0.1192,0.0
2008-1139-1375,0.0,2008.0,95.7745,113.3087,60.949,11.0,,57.3454,7.2049,10.0,,6.348128502,48.5252,51.3483,38.0215,73.7008,1139.0,45.3793,9.3258,31.6726,48.1771,31.8352,66.4845,0.0777,3.0,3.0,29.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,0.501112914,0.59,0.1066,99.7824,110.8569,66.535,,,60.804,8.6081,,,3.143612791,33.7328,53.255,36.7673,70.3125,1375.0,56.3859,8.2278,37.5286,47.2527,33.5366,66.9742,0.1055,148.0,99.0,235.0,6.0,26.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,26.0,0.498887086,0.41,0.0906,1.0
2008-1139-1397,1.0,2008.0,95.7745,113.3087,60.949,11.0,,57.3454,7.2049,10.0,,6.348128502,48.5252,51.3483,38.0215,73.7008,1139.0,45.3793,9.3258,31.6726,48.1771,31.8352,66.4845,0.0777,3.0,3.0,29.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,0.500153506,0.35,0.1066,96.1714,116.0628,72.1186,5.0,7.0,60.6426,8.8836,4.0,7.0,3.770781609,38.8509,51.5287,35.7981,65.7074,1397.0,54.9884,10.8874,35.8548,50.3145,31.2236,67.3885,0.0793,61.0,23.0,161.0,4.0,29.0,0.0,4.0,2.0,0.0,2.0,1.0,4.0,29.0,0.499846494,0.65,0.126,0.0
2008-1140-1401,0.0,2008.0,,,,,,64.7903,9.3969,,,8.949405549,38.8014,51.5353,37.3037,65.536,1140.0,46.0859,5.9751,29.9263,42.7069,30.0493,70.6815,0.0974,25.0,25.0,72.0,7.0,27.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,27.0,0.499616236,0.53,0.0847,92.4734,109.0287,63.8178,,16.0,53.5227,10.2471,16.0,15.0,21.82477652,29.8942,51.0943,35.9292,63.3714,1401.0,48.9308,10.1132,31.3373,42.3692,33.758,66.108,0.084,129.0,10.0,177.0,10.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,24.0,0.500383764,0.47,0.0679,0.0
2008-1155-1437,0.0,2008.0,92.127,111.6797,69.1489,22.0,,53.2575,13.3431,,,6.71649846,33.3333,49.7167,37.5354,62.2496,1155.0,48.503,8.3569,28.5864,49.0469,30.4029,71.6718,0.0925,258.0,67.0,350.0,9.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,24.0,0.501304795,0.71,0.1343,95.4874,106.6808,69.0172,,,53.6866,9.1333,,25.0,14.01191926,34.923,47.7863,34.4239,72.6692,1437.0,57.5758,12.2901,40.9141,48.5555,36.4738,68.4086,0.0953,167.0,82.0,268.0,12.0,20.0,0.0,5.0,2.0,0.0,3.0,2.0,12.0,20.0,0.498695205,0.29,0.1167,0.0
2008-1163-1360,1.0,2008.0,96.7912,113.4128,68.7535,16.0,,56.2212,19.2959,17.0,,17.19954079,24.734,49.47,36.129,72.0442,1163.0,52.4434,8.1979,31.9355,40.4198,34.9206,67.9764,0.109,337.0,200.0,776.0,8.0,24.0,2.0,19.0,11.0,2.0,14.0,11.0,8.0,24.0,0.500383764,0.77,0.0814,95.6728,99.8269,64.8528,,,54.8619,8.3911,,,35.05397028,26.7704,48.7179,33.6673,66.9683,1360.0,51.6089,10.1832,29.2484,47.96,34.4507,67.04,0.1041,13.0,13.0,21.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,0.499616236,0.23,0.1058,0.0
