game_id,season,team2_id,team1_id,win_or_lose,team1_seed_norm,numot,team2_seed_norm,team2_distance,team1_distance,team2_fg2pct,team1_fg2pct,team2_fg3pct,team1_fg3pct,team2_ftpct,team1_ftpct,team2_blockpct,team1_blockpct,team2_oppfg2pct,team1_oppfg2pct,team2_oppfg3pct,team1_oppfg3pct,team2_oppftpct,team1_oppftpct,team2_oppblockpct,team1_oppblockpct,team2_f3grate,team1_f3grate,team2_oppf3grate,team1_oppf3grate,team2_arate,team1_arate,team2_opparate,team1_opparate,team2_stlrate,team1_stlrate,team2_oppstlrate,team1_oppstlrate,team2_adjtempo,team1_adjtempo,team2_adjoe,team1_adjoe,team2_adjde,team1_adjde,team2_ap_preseason,team1_ap_preseason,team2_ap_final,team1_ap_final,team2_coaches_preseason,team1_coaches_preseason,team2_coaches_before_final,team1_coaches_before_final,team2_rpi_norm,team1_rpi_norm,team2_pt_school_ncaa,team1_pt_school_ncaa,team2_pt_overall_ncaa,team1_pt_overall_ncaa,team2_pt_school_s16,team1_pt_school_s16,team2_pt_overall_s16,team1_pt_overall_s16,team2_pt_school_ff,team1_pt_school_ff,team2_pt_overall_ff,team1_pt_overall_ff,team2_pt_career_school_wins,team1_pt_career_school_wins,team2_pt_career_school_losses,team1_pt_career_school_losses,team2_pt_career_overall_losses,team1_pt_career_overall_losses,team2_pt_team_season_wins,team1_pt_team_season_wins,team2_pt_team_season_losses,team1_pt_team_season_losses,team2_pt_coach_season_wins,team1_pt_coach_season_wins,team2_pt_coach_season_losses,team1_pt_coach_season_losses
2008-1450-1314,2008,1314,1450,0,0.41,0,0.59,1.918863865,38.09332296,52.1169,52.9049,37.2414,36.7698,75.6923,72.7685,10.5006,8.7031,47.8022,45.3072,32.6291,33.1551,66.7707,72.0081,9.8286,8.0106,22.6209,33.8766,34.2169,32.3716,51.92,59.0184,50.3299,49.7908,0.1069,0.104,0.1042,0.0725,74.4187,59.6831,118.7927,114.0761,93.24,93.5267,1,10,1,21,1,10,5,20,0.499577859,0.500422141,4,1,18,1,2,0,11,0,1,0,5,0,556,50,32,16,133,16,32,24,2,8,32,24,2,8
2008-1443-1417,2008,1417,1443,0,0.17,0,0.83,6.40716161,25.8537131,52.2193,51.1645,34.7009,38.9231,73.6375,70.8275,10.8564,10.5528,45.381,46.2312,32.9181,32.8647,68.4512,70.3143,6.7885,7.0624,27.6334,32.8117,27.4817,32.2745,54.4367,46.0385,50.4662,52.9093,0.1123,0.1106,0.0763,0.0895,65.5595,68.9415,116.1109,109.4072,89.3351,95.8922,2,,3,,2,,6,,0.500575646,0.499424354,3,0,6,0,2,0,4,0,2,0,2,0,288,109,44,47,145,47,31,27,3,6,31,27,3,6
2008-1452-1462,2008,1462,1452,0,0.38,1,0.62,28.17157625,32.70291303,52.2782,50.0719,39.0582,35.9551,74.8804,68.6606,9.6749,14.1738,45.2012,45.1057,33.558,35.9606,67.7116,65.508,11.1111,6.7626,36.594,33.8725,36.4798,32.2906,60.2564,58.1933,58.8235,51.5723,0.0853,0.1032,0.1002,0.0812,65.3226,65.4761,113.1885,110.1034,94.1568,94.6948,,,12,,,,13,,0.50165018,0.49834982,2,0,2,15,0,0,0,4,0,0,0,1,90,542,38,10,38,196,27,24,6,10,27,24,6,10
2008-1458-1172,2008,1172,1458,0,0.71,0,0.29,7.177076417,6.402749128,53.0055,49.3333,37.1671,35.5705,72.5632,70.5489,8.5993,9.4862,46.9858,41.6601,35.4745,31.2704,63.4615,68.3438,6.8696,7.8431,39.2027,31.8546,37.7827,32.677,59.1278,53.8644,51.6171,50.0695,0.1061,0.098,0.0807,0.0994,68.2715,62.7376,112.6761,112.3212,92.4836,87.3677,,,23,6,,,,14,0.502763074,0.497236926,4,6,4,6,0,2,0,2,0,0,0,0,337,201,224,59,224,86,26,29,6,4,26,29,6,4
2008-1437-1242,2008,1242,1437,0,0.17,0,0.83,12.65803755,8.034214419,55.3672,47.7863,39.697,34.4239,70.696,72.6692,16.7407,9.1333,41.1852,48.5555,32.8162,36.4738,68.1885,68.4086,6.3402,12.2901,29.2943,34.923,38.2998,40.9141,61.1014,53.6866,52.7076,57.5758,0.1299,0.1167,0.0914,0.0953,68.8982,69.0172,120.8601,106.6808,89.7916,95.4874,4,,4,,4,25,3,,0.499808118,0.500191882,4,3,9,5,2,2,5,2,0,0,0,0,343,268,32,82,137,167,31,20,3,12,31,20,3,12
2008-1277-1272,2008,1272,1277,0,0.38,0,0.62,7.588511733,16.93519869,52.9597,51.574,34.9133,36.9835,61.3522,73.6762,14.9877,12.2482,42.6904,45.5278,30.1829,31.1902,68,67.0229,8.2494,9.779,35.2629,24.4815,28.7215,37.069,55.7305,66.491,49.1601,56.116,0.1198,0.0899,0.0825,0.0921,69.7446,65.0287,111.949,112.5868,85.856,94.3137,3,8,2,18,3,8,1,9,0.500498893,0.499501107,4,10,9,10,2,6,5,6,0,4,1,4,407,303,64,129,135,129,33,25,1,8,33,25,1,8
2008-1390-1400,2008,1400,1390,0,0.47,0,0.53,2.424844179,27.88825894,48.5121,47.9508,37.9845,36.5809,68.2652,69.434,14.1673,12.9167,43.1801,42.0833,33.2108,33.3333,68.5714,66.4134,7.474,6.1475,34.8806,27.0916,38.0775,28.2511,48.3417,58.2686,56.3981,45.4088,0.0886,0.0676,0.0666,0.0903,64.7277,64.9821,118.6783,111.6589,95.1518,90.5657,15,23,7,10,16,21,11,7,0.500345388,0.499654612,9,2,15,3,4,0,5,1,1,0,1,0,446,157,92,47,226,121,28,26,6,7,28,26,6,7
2008-1257-1314,2008,1314,1257,0,0.44,0,0.56,1.918863865,5.752894859,52.1169,53.528,37.2414,34.9614,75.6923,64.7139,10.5006,13.5632,47.8022,43.1418,32.6291,30.4473,66.7707,68.2635,9.8286,7.6237,22.6209,38.6872,34.2169,34.6847,51.92,58.1545,50.3299,57.1059,0.1069,0.1192,0.1042,0.0866,74.4187,67.2716,118.7927,109.7418,93.24,89.0068,1,6,1,13,1,6,5,,0.500805904,0.499194096,4,4,18,12,2,1,11,7,1,1,5,5,556,518,32,66,133,190,32,24,2,8,32,24,2,8
2008-1462-1417,2008,1417,1462,0,0.44,0,0.56,6.40716161,28.17157625,52.2193,52.2782,34.7009,39.0582,73.6375,74.8804,10.8564,9.6749,45.381,45.2012,32.9181,33.558,68.4512,67.7116,6.7885,11.1111,27.6334,36.594,27.4817,36.4798,54.4367,60.2564,50.4662,58.8235,0.1123,0.0853,0.0763,0.1002,65.5595,65.3226,116.1109,113.1885,89.3351,94.1568,2,,3,12,2,,6,13,0.500460517,0.499539483,3,2,6,2,2,0,4,0,2,0,2,0,288,90,44,38,145,38,31,27,3,6,31,27,3,6
2008-1172-1242,2008,1242,1172,0,0.23,0,0.77,12.65803755,7.177076417,55.3672,53.0055,39.697,37.1671,70.696,72.5632,16.7407,8.5993,41.1852,46.9858,32.8162,35.4745,68.1885,63.4615,6.3402,6.8696,29.2943,39.2027,38.2998,37.7827,61.1014,59.1278,52.7076,51.6171,0.1299,0.1061,0.0914,0.0807,68.8982,68.2715,120.8601,112.6761,89.7916,92.4836,4,,4,23,4,,3,,0.501573428,0.498426572,4,4,9,4,2,0,5,0,0,0,0,0,343,337,32,224,137,224,31,26,3,6,31,26,3,6
2008-1400-1272,2008,1272,1400,0,0.47,0,0.53,7.588511733,2.424844179,52.9597,48.5121,34.9133,37.9845,61.3522,68.2652,14.9877,14.1673,42.6904,43.1801,30.1829,33.2108,68,68.5714,8.2494,7.474,35.2629,34.8806,28.7215,38.0775,55.7305,48.3417,49.1601,56.3981,0.1198,0.0886,0.0825,0.0666,69.7446,64.7277,111.949,118.6783,85.856,95.1518,3,15,2,7,3,16,1,11,0.500652399,0.499347601,4,9,9,15,2,4,5,5,0,1,1,1,407,446,64,92,135,226,33,28,1,6,33,28,1,6
2008-1314-1242,2008,1242,1314,0,0.5,0,0.5,10.08037479,20.50503017,55.3672,52.1169,39.697,37.2414,70.696,75.6923,16.7407,10.5006,41.1852,47.8022,32.8162,32.6291,68.1885,66.7707,6.3402,9.8286,29.2943,22.6209,38.2998,34.2169,61.1014,51.92,52.7076,50.3299,0.1299,0.1069,0.0914,0.1042,68.8982,74.4187,120.8601,118.7927,89.7916,93.24,4,1,4,1,4,1,3,5,0.500345388,0.499654612,4,4,9,18,2,2,5,11,0,1,0,5,343,556,32,32,137,133,31,32,3,2,31,32,3,2
2008-1417-1272,2008,1272,1417,0,0.5,0,0.5,10.23920009,20.47931534,52.9597,52.2193,34.9133,34.7009,61.3522,73.6375,14.9877,10.8564,42.6904,45.381,30.1829,32.9181,68,68.4512,8.2494,6.7885,35.2629,27.6334,28.7215,27.4817,55.7305,54.4367,49.1601,50.4662,0.1198,0.1123,0.0825,0.0763,69.7446,65.5595,111.949,116.1109,85.856,89.3351,3,2,2,3,3,2,1,6,0.500153506,0.499846494,4,3,9,6,2,2,5,4,0,2,1,2,407,288,64,44,135,145,33,31,1,3,33,31,1,3
2008-1272-1242,2008,1242,1272,0,0.5,1,0.5,10.08037479,10.23920009,55.3672,52.9597,39.697,34.9133,70.696,61.3522,16.7407,14.9877,41.1852,42.6904,32.8162,30.1829,68.1885,68,6.3402,8.2494,29.2943,35.2629,38.2998,28.7215,61.1014,55.7305,52.7076,49.1601,0.1299,0.1198,0.0914,0.0825,68.8982,69.7446,120.8601,111.949,89.7916,85.856,4,3,4,2,4,3,3,1,0.500345388,0.499654612,4,4,9,9,2,2,5,5,0,0,0,1,343,407,32,64,137,135,31,33,3,1,31,33,3,1
2009-1106-1287,2009,1287,1106,0,0.5,0,0.5,1.745974282,7.6885611,47.3525,52.2507,32.6336,32.3643,72.4712,63.0068,10.8333,8.1811,45.8333,42.8118,36.1862,29.6907,68.144,66.4407,10.1362,6.9726,28.3857,31.2917,35.6913,27.8096,52.9486,53.8867,56.2579,46.5593,0.094,0.0861,0.1019,0.0997,66.0882,64.5188,101.6664,101.0658,101.3664,102.7761,,,,,,,,,0.500921033,0.499078967,0,0,0,0,0,0,0,0,0,0,0,0,46,64,48,58,48,58,19,22,15,9,19,22,15,9
2009-1151-1163,2009,1163,1151,0,0.05,0,0.95,3.458728517,11.25642667,51.3597,49.5446,34.0909,34.4603,67.8279,65.2778,17.0732,6.5944,40.9146,51.3098,30.4348,36.2947,69.869,65.0238,7.8492,10.5647,23.0257,41.1891,30.3017,45.468,56.9277,53.6465,51.464,61.5725,0.0826,0.0826,0.0953,0.1074,67.3593,70.2961,112.2406,104.5025,87.5401,107.8091,2,,5,,2,,1,,0.500191882,0.499808118,15,1,20,1,11,0,11,0,2,0,2,0,803,90,205,71,342,71,27,18,4,16,27,18,4,16
2009-1127-1181,2009,1181,1127,0,0.11,0,0.89,0.880637671,7.134825487,49.5077,48.951,34.8564,33.452,72.7876,68.2471,9.456,11.1015,46.7617,45.3528,33.8262,32.9068,68.9335,70.3235,10.1969,9.2657,35.0091,32.9426,25.9472,32.007,50.4634,49.3316,42.8729,56.0113,0.1206,0.1052,0.0809,0.0942,67.493,68.4127,117.2739,101.1359,94.3368,101.0018,8,,6,,5,,9,,0.499692989,0.500307011,24,0,24,0,17,0,17,0,10,0,10,0,831,37,214,24,273,24,28,23,6,8,28,23,6,8
2009-1103-1211,2009,1211,1103,0,0.23,0,0.77,43.13964586,15.34407253,53.2667,47.0228,39.4481,33.1579,71.4706,71.4078,13.2365,6.7126,39.4673,46.2134,35.1312,29.4425,68.3656,69.7352,7.3021,7.5306,32.1335,39.9579,35.6364,33.0645,52.6709,54.1191,51.9178,49.1501,0.1064,0.1137,0.0781,0.115,68.4323,66.0126,115.4522,101.256,92.7897,95.0389,10,,10,,11,,20,,0.496239182,0.503760818,9,0,9,0,3,0,3,0,0,0,0,0,262,135,65,50,65,84,26,23,5,12,26,23,5,12
2009-1139-1261,2009,1261,1139,0,0.47,0,0.53,11.66241288,1.981757776,47.6003,50.6494,37.2378,35.2436,71.6216,72.1726,15.0355,9.369,44.8227,42.2562,31.5436,32.6786,69.2199,71.0623,7.2978,11.3341,27.3292,45.178,29.7109,34.8692,56.4568,58.5185,40.4878,52.48,0.1107,0.0941,0.089,0.0925,,63.4228,,108.4606,,94.1212,,,21,22,,,24,22,0.499808118,0.500191882,0,1,4,1,0,0,2,0,0,0,0,0,185,56,7,9,129,9,26,26,7,5,26,26,7,5
2009-1143-1268,2009,1268,1143,0,0.59,0,0.41,17.63894584,27.70933316,45.9048,50.295,33.2781,42.6829,75.7774,75.5134,10.6461,4.8601,46.0352,47.6436,34.7025,35.0195,68.9103,70.5024,9.2063,7.9646,27.7191,26.6234,34.1393,27.4573,55.303,57.0628,52.4083,50.1814,0.1103,0.0717,0.0827,0.0753,67.2714,67.1698,107.6215,115.7049,95.1171,99.3328,,,,,,,,,0.504835278,0.495164722,12,0,15,12,7,0,9,3,2,0,2,1,624,568,228,10,356,255,20,22,13,10,20,22,13,10
2009-1169-1272,2009,1272,1169,0,0.11,0,0.89,6.073818153,24.43726945,50.6355,50.3466,32.5991,36.0684,69.0092,69.2308,15.1682,7.6772,40.0137,48.0315,29.9652,32.81,68.6111,72.973,6.8896,6.7591,31.296,33.64,28.2619,38.536,53.7283,52.7778,48.2119,57.9627,0.1295,0.1221,0.0857,0.1063,66.4563,72.9088,108.4135,99.729,81.1277,95.3801,13,,3,,12,,6,,0.503607321,0.496392679,5,1,10,1,3,0,6,0,1,0,2,0,443,205,68,180,139,180,31,17,3,13,31,17,3,13
2009-1155-1276,2009,1276,1155,0,0.59,0,0.41,9.897724373,14.65932485,50.3619,50.9713,33.4459,37.4269,75.7116,68.7601,7.4167,14.2422,49.9167,46.0015,31.405,35.9168,72.4907,66.7224,10.9617,8.2362,47.8706,34.7032,33.518,28.7188,67.0918,52.4123,59.6958,53.7783,0.1002,0.1322,0.0825,0.1078,64.132,69.061,110.8084,116.2067,97.522,97.5487,,,,24,,,,13,0.501611804,0.498388196,0,1,4,4,0,0,2,0,0,0,0,0,323,373,35,76,210,267,20,23,13,8,20,23,13,8
2009-1347-1314,2009,1314,1347,0,0.05,0,0.95,6.420929244,4.487913883,51.0169,49.1281,38.4848,34.5411,75.5694,67.7463,11.6883,11.1581,44.6506,45.0549,33.6283,33.2425,69.2308,70.5373,9.3785,6.141,27.1605,23.8892,32.8488,38.289,56.9576,51.9595,51.1134,54.3115,0.1107,0.0852,0.094,0.1162,74.0712,69.8845,121.9082,101.2514,95.3549,101.2088,1,,2,,1,,3,,0.501151291,0.498848709,5,0,19,0,3,0,12,0,2,0,6,0,588,31,37,31,138,31,28,21,4,11,28,21,4,11
2009-1288-1328,2009,1328,1288,0,0.11,0,0.89,10.62658024,17.60638735,56.5749,44.9384,35.0217,33.7187,67.4919,64.5358,11.0482,7.9048,42.9887,44.5894,33.9402,30.1653,68.8394,68.9008,5.6575,9.0287,34.5673,26.1989,35.2591,27.0845,53.055,45.6731,49.6544,44.5667,0.1001,0.0991,0.0945,0.1,68.2521,66.271,116.5286,99.3205,95.5851,97.5019,12,,7,,14,,2,,0.500652399,0.499347601,1,0,2,3,0,0,0,1,0,0,0,0,145,121,32,40,73,75,27,23,5,11,27,23,5,11
2009-1320-1345,2009,1345,1320,0,0.29,0,0.71,36.1280766,30.37123111,48.8711,51.5474,34.8138,34.4209,70.3057,75.6522,12.5,7.2344,41.8324,46.337,32.7419,34.985,67.0347,71.1986,8.0117,7.1567,33.7035,37.2192,30.572,37.884,60.7221,53.629,58.8384,54.6685,0.1071,0.0687,0.0797,0.0784,66.937,61.8554,109.4021,109.1155,89.7628,99.2411,11,,17,,10,,21,,0.499731365,0.500268635,2,0,3,0,0,0,0,0,0,0,0,0,106,59,49,37,54,37,25,23,9,10,25,23,9,10
2009-1278-1400,2009,1400,1278,0,0.41,0,0.59,18.83176759,16.09845158,48.2338,49.6097,32.8063,32.971,66.7503,71.8166,13.7703,19.0154,43.5199,43.3398,34.2623,35.5155,67.4515,72.605,6.6153,7.1119,24.5274,32.3754,30.9959,37.0978,48.855,59.4164,48.25,60.0601,0.0914,0.1294,0.0918,0.1182,66.1411,65.3766,109.2162,105.0415,93.5709,91.4283,7,,,,8,,,,0.523047882,0.476952118,10,0,16,14,5,0,6,9,1,0,1,1,471,429,104,24,238,169,22,22,11,10,22,22,11,10
2009-1140-1401,2009,1401,1140,0,0.53,0,0.47,23.11693805,36.48382145,48.7097,53.604,36.1781,38.1967,68.9614,72.8125,9.9085,9.6996,46.2652,46.3519,36.5248,30.1146,68.9716,70.3876,8.871,6.3795,30.2979,33.5718,30.064,34.4032,51.6896,59.3182,52.8905,51.3812,0.0723,0.1042,0.0869,0.0752,65.0941,,111.4631,,97.822,,,,,,,,,,0.500997786,0.499002214,1,2,2,2,0,0,1,0,0,0,0,0,201,97,20,33,139,33,23,25,9,7,23,25,9,7
2009-1433-1417,2009,1417,1433,0,0.35,0,0.65,43.67497633,3.316816953,52.9454,50.4307,39.5869,36.9384,72.4026,70.537,7.934,12.176,47.9969,42.4195,36.1059,33.6222,69.5788,70.5882,5.2443,6.6562,29.4475,32.0021,29.3563,31.1892,55.9462,54.2725,51.6209,52.5886,0.1205,0.1137,0.08,0.0836,66.6425,,118.1729,,95.7054,,4,,18,,4,,15,,0.502801449,0.497198551,4,1,7,1,3,0,5,0,3,0,3,0,317,76,53,24,154,24,25,24,8,9,25,24,8,9
2009-1110-1437,2009,1437,1110,0,0.17,0,0.83,0.19986065,2.173484629,49.7656,52.1522,35.2354,37.4593,75.2992,64.786,10.209,7.308,45.0965,43.0157,33.6009,33.0258,67.8049,72.8522,8.5733,10.2102,31.9508,38.0657,41.2098,33.3949,55.7576,56.0586,61.2412,52.0186,0.1132,0.089,0.0898,0.0986,68.4696,61.1642,111.9937,103.9704,92.2717,98.7212,23,,11,,25,,14,,0.502264193,0.497735807,4,1,6,6,3,0,3,2,0,0,0,0,296,294,90,121,175,225,26,24,7,7,26,24,7,7
2009-1228-1443,2009,1443,1228,0,0.71,0,0.29,12.81526096,17.17132498,49.9144,50.5271,37.6791,35.0093,69.2552,71.1217,8.6783,9.6595,48.1688,44.1013,34.9073,29.6233,68.9119,63.0832,6.7637,6.0241,37.4062,28.7936,32.0714,31.6188,52.8369,69.383,53.0788,54.5205,0.0855,0.0923,0.0946,0.0909,65.9035,63.5697,109.2259,103.9402,101.7528,87.6261,,,,,,,,16,0.500767528,0.499232472,0,4,0,6,0,2,0,3,0,1,0,1,24,255,8,56,8,110,24,24,8,9,24,24,8,9
2009-1280-1449,2009,1449,1280,0,0.23,0,0.77,47.03728965,35.90098245,48.393,47.4252,33.7292,35.8942,69.9019,70.4019,6.3143,16.5155,45.4358,42.1632,33.2762,33.6765,68.1885,65.3963,6.4281,9.3023,20.3382,39.7397,28.5784,30.5755,46.383,50.2336,48.4813,42.9545,0.0976,0.0964,0.0908,0.0936,74.174,68.2547,110.7656,106.2569,90.9797,95.5351,,,15,,,,19,,0.500191882,0.499808118,3,5,4,5,2,0,2,0,0,0,0,0,237,231,80,127,168,127,25,23,8,12,25,23,8,12
2009-1428-1112,2009,1112,1428,0,0.71,0,0.29,17.72536295,11.83426101,50.8576,54.0777,38.9091,37.014,73.7659,78.4733,8.6522,12.0329,49.8336,42.4514,35.0242,34.9272,69.0196,71.8608,6.0403,5.4369,29.0851,38.434,40.7882,26.4431,55.8036,55.8491,61.7548,46.6033,0.0953,0.0773,0.0843,0.1054,65.5375,65.3997,116.2626,108.6676,101.3051,91.9352,,,,25,,,,,0.500729151,0.499270849,0,0,0,0,0,0,0,0,0,0,0,0,19,42,13,24,13,24,19,24,13,9,19,24,13,9
2009-1396-1113,2009,1113,1396,0,0.35,0,0.65,21.96120106,18.78356622,57.1277,48.7967,37.018,36.6999,73.6842,70.0183,6.2016,11.0242,46.4255,43.3933,31.6998,34.7619,73.75,67.2978,7.234,5.3942,45.2852,36.8449,35.9978,33.0016,65.9394,62.2931,56.8365,56.3307,0.0939,0.0856,0.0948,0.1001,60.132,64.4019,115.7012,107.9807,95.3021,95.0049,15,,19,,15,,12,,0.500153506,0.499846494,0,1,6,10,0,0,1,0,0,0,0,0,307,365,44,42,202,205,24,22,9,11,24,22,9,11
2009-1448-1156,2009,1156,1448,0,0.77,0,0.23,41.20512786,43.42900142,47.4359,53.6451,30.4348,31.8987,70.3377,71.1443,8.8723,14.0463,45.2736,44.9322,32.8215,30.3965,69.2308,70.4581,10.3318,7.9092,28.5175,21.3629,30.1679,35.212,56.7089,44.8124,53.8354,47.5325,0.133,0.1109,0.0937,0.1027,64.5792,73.3888,103.9043,109.7782,93.221,92.0317,,21,,12,,24,,8,0.50211069,0.49788931,0,0,2,0,0,0,0,0,0,0,0,0,227,109,44,19,179,143,25,24,10,6,25,24,10,6
2009-1452-1173,2009,1173,1452,0,0.65,0,0.35,14.49752064,13.84961549,46.0158,48.0205,32.8152,32.906,64.7606,69.8113,10.8486,12.5197,44.8819,47.0866,31.1334,30.2026,69.6613,68.2471,9.8349,8.871,29.3611,33.9787,37.8804,29.9504,58.3634,59.8194,56.0274,52.0997,0.0982,0.1011,0.0744,0.0937,65.5853,65.0924,102.3203,112.8715,93.9215,90.7164,,,,,,,,,0.498580076,0.501419924,1,1,1,16,0,1,0,5,0,0,0,1,124,567,67,22,67,208,26,23,7,11,26,23,7,11
2009-1295-1242,2009,1242,1295,0,0.17,0,0.83,19.97731917,26.84114511,52.6239,51.5224,36.7381,40.255,72.5064,74.3666,12.547,7.4412,40.7964,48.7472,33.3817,35.2688,72.5989,71.8336,8.3819,7.6122,30.6721,30.5509,34.1089,26.0943,58.2011,51.8519,56.7917,48.5112,0.1023,0.0996,0.1048,0.0912,68.4894,68.6484,112.6017,112.5865,92.4044,102.0272,24,,14,,23,,18,,0.501228043,0.498771957,5,0,10,0,3,0,6,0,1,0,1,0,374,42,39,19,144,19,25,26,7,6,25,26,7,6
2009-1287-1257,2009,1257,1287,0,0.05,0,0.95,6.311768354,4.180930681,51.1013,47.3525,36.8803,32.6336,64.1921,72.4712,15.3054,10.8333,43.3082,45.8333,30.9375,36.1862,68.0885,68.144,8.2966,10.1362,37.7798,28.3857,30.5198,35.6913,62.4376,52.9486,54.041,56.2579,0.131,0.094,0.0962,0.1019,68.3953,66.0882,107.706,101.6664,85.7819,101.3664,3,,1,,3,,7,,0.49834982,0.50165018,5,0,13,0,2,0,8,0,1,0,5,0,549,46,72,48,196,48,28,19,5,15,28,19,5,15
2009-1429-1266,2009,1266,1429,0,0.35,0,0.65,28.27778447,4.7704278,50.7181,54.0496,34.7143,39.4973,72.7669,74.5482,7.6923,6.7557,50.3077,44.3048,34.7323,36.3296,67.3333,74.4991,8.6924,8.843,34.6021,31.5224,34.7062,29.5517,57.5492,62.7002,54.3624,54.7493,0.1131,0.0779,0.0843,0.0922,68.7811,61.2388,116.1857,114.9799,96.5418,102.078,16,,23,,17,,11,23,0.500115129,0.499884871,0,5,0,6,0,0,0,0,0,0,0,0,38,485,9,90,26,228,24,30,9,4,24,30,9,4
2009-1352-1277,2009,1277,1352,0,0.11,0,0.89,10.7352333,14.4366581,48.5332,50.8554,35.4497,39.4415,69.863,70.4246,8.2625,9.8534,47.1042,45.684,31.6736,36.5696,69.6065,66.7579,8.3546,8.1649,26.5574,30.823,35.8276,33.4778,63.5135,60.9091,52.4434,57.3062,0.098,0.1277,0.0905,0.0993,67.6549,66.7021,110.8623,100.0742,90.5994,98.4952,6,,8,,7,,5,,0.500230258,0.499769742,11,0,11,0,7,0,7,0,4,0,4,0,331,50,136,18,136,18,26,24,6,10,26,24,6,10
2009-1165-1281,2009,1281,1165,0,0.17,0,0.83,26.34006897,39.73458082,52.725,50.1398,35.302,40.2622,67.1642,73.3205,9.3147,9.1944,46.8397,46.6725,30.2795,30.6889,67.4446,70,6.0625,8.4809,31.3288,33.2296,29.9953,29.5497,61.6548,58.0345,50.1669,50.2941,0.1376,0.0996,0.0861,0.0924,71.2014,66.833,112.273,106.1421,91.7989,101.8901,,,9,,,,10,,0.500921033,0.499078967,0,1,3,1,0,0,1,0,0,0,0,0,151,117,34,132,75,132,28,21,6,9,28,21,6,9
2009-1397-1329,2009,1329,1397,0,0.47,0,0.53,13.38158355,3.813318482,51.4073,52.8686,38.4254,31.456,74.7537,67.6166,6.1515,10.1473,49.4374,50.6547,34.4526,33.6538,69.7842,68.5237,8.4437,8.4967,41.3307,34.5843,33.9445,37.3333,47.0464,57.8892,48.9385,53.125,0.1049,0.0924,0.0741,0.0838,70.4329,68.9687,112.8104,113.3582,96.9622,98.645,,14,,,,13,,,0.52182231,0.47817769,0,3,1,5,0,2,0,3,0,0,0,0,145,184,11,36,126,74,22,21,11,12,22,21,11,12
2009-1190-1338,2009,1338,1190,0,0.05,0,0.95,4.292039322,3.909703497,52.8543,50.7835,35.4369,33.564,67.5287,70.6258,10.084,10.7774,45.0726,46.9081,32.8849,32.9697,70.2341,69.2429,7.589,6.1966,29.3308,29.1625,33.822,42.1564,60.835,45.0937,55.1852,52.4284,0.103,0.1142,0.0816,0.0909,66.4196,70.9905,119.8512,105.0436,93.0532,100.2412,5,,4,,6,,4,,0.503684069,0.496315931,5,1,5,2,2,0,2,0,0,0,0,0,160,221,44,71,44,154,28,23,4,10,28,23,4,10
2009-1326-1373,2009,1373,1326,0,0.53,2,0.47,8.993879609,5.05245751,51.4375,53.9347,33.0341,37.5,66.4499,70.1131,11.0111,16.1887,48.4072,44.5883,33.8109,34.8238,68.1992,69.4196,8.1875,6.5259,25.8229,35.5995,32.5864,40.5717,53.0288,56.5553,56.6845,60.6225,0.1218,0.0939,0.0922,0.092,71.8732,63.3559,110.1192,113.0316,98.4673,97.7636,,,,,,,,,0.500575646,0.499424354,1,2,3,6,0,1,0,2,0,1,0,1,223,229,43,45,169,76,26,22,7,10,26,22,7,10
2009-1372-1393,2009,1393,1372,0,0.17,0,0.83,17.23946642,13.45712078,55.3763,47.8017,34.9096,30.8943,64.5905,66.2252,12.3342,8.0614,48.0769,43.0902,29.6417,27.9302,63.5793,71.1957,9.6102,9.6352,32.5782,31.5183,37.9168,27.7893,61.6744,52.187,60.8216,44.385,0.1022,0.0889,0.1115,0.0862,70.5279,62.9195,117.0626,97.0945,96.2642,90.4412,,,13,,,,25,,0.502571197,0.497428803,25,0,25,0,13,0,13,0,3,0,3,0,797,158,287,103,287,103,26,24,9,7,26,24,9,7
2009-1130-1425,2009,1425,1130,0,0.59,0,0.41,24.24347509,23.62971465,51.3476,49.4815,32.5758,33.3846,67.3522,73.8063,13.1265,10.4299,44.0732,46.5116,33.6336,33.0537,70.7006,69.4286,5.114,11.9259,21.4867,32.5,34.6334,29.5782,50.2294,56.9492,53.3419,49.2415,0.0977,0.089,0.0986,0.1002,,66.485,,111.7364,,100.6032,18,,,,21,,,,0.503684069,0.496315931,2,6,7,8,1,1,2,1,0,0,0,0,326,370,49,148,180,274,21,22,12,11,21,22,12,11
2009-1199-1458,2009,1458,1199,0,0.71,1,0.29,26.80014225,34.522804,47.7148,48.1275,35.9797,34.2314,72.5557,72.5304,7.6784,15.9937,48.9612,42.1219,32.5773,32.6949,71.8232,68.8202,7.404,8.2869,35.1127,33.4571,30.4648,36.66,53.4694,51.5854,49,47.6005,0.0827,0.1187,0.0726,0.1024,59.9154,66.9837,112.1296,104.7221,95.7703,89.9489,25,,,16,22,,,,0.500076753,0.499923247,7,0,7,3,3,0,3,1,0,0,0,0,222,331,72,95,99,305,19,25,12,9,19,25,12,9
